MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.33387772184193903, -0.037705560108725722, -0.11566211504218488, -0.014405951127516872, 0.075955454413881671, 0.056294942685241732, 0.012600939111185627, -0.016058606741546355, -0.044751546848465107, -0.05297328547594609, 0.0073959657921738274, 0.033757681358856741]	0.042	25.612	A#	58	10	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.391
[0.11803442389004598, 0.013025547786345191, -0.069558573851769612, -0.016025722185596801, 0.09325749313972756, 0.081077918357183421, 0.020908096617606842, -0.043996537726098829, -0.061286575785197119, -0.067088706535360323, -0.049127173591072507, -0.037995023475356229]	0.041	25.658	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.754
[0.19962901591289989, -0.045657122169054695, -0.074442779625181907, 0.032436685697234922, 0.10279129876890239, 0.094643163907030051, -0.010420808407650601, -0.026332068972257636, -0.036723194121015192, -0.063460372483330099, -0.061381981549362516, -0.0082848161739596318]	0.041	25.751	D#	39	3	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.542
[0.070395496116415546, -0.034722733207823944, -0.044398956665723209, 0.0035491248245567274, 0.02367634058656197, 0.0062507809345437619, -0.027254034559069655, -0.027330338762527683, -0.027777395395789252, -0.034468045429696913, -0.034150498625512157, -0.029137198095190223]	0.049	25.867	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.460
[0.21981126267333737, -0.069919182719488215, -0.073901730171720442, -0.021099018860385524, -0.041619580005275762, -0.036302582240071497, -0.001914661005705231, 0.0067083370756044168, -0.048295251808090897, -0.091542093136817868, -0.077172975851235004, -0.056725350132518768]	0.047	26.076	F	65	5	4	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.399
[0.21240654165081807, -0.024317614420530792, -0.04318559068161882, 0.025293570113984327, -0.015656569880660186, -0.01564823787560234, -0.032964489566788539, -0.029110365487801704, 0.0096468331239051488, -0.019939791075100573, -0.041333714831014688, -0.020404979474598507]	0.046	26.215	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.209
[0.25917208265942648, 0.057059519420781878, 0.028078507313592443, 0.004548662725539482, -0.014122008984006718, -0.017137958487922739, -0.039033903136121796, -0.01758793270662759, 0.022528703195586083, 0.0056521208306186789, -0.044344898303881081, -0.039336499468115384]	0.021	27.005	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.358
[0.11461058392940067, 0.033466887130029627, 0.012082720913667324, 0.010009964746842836, -0.031067035440293277, -0.062491452698994171, -0.047121444955058517, -0.0073402513767336416, 0.03448954570585943, 0.0066719326920423264, -0.079698863092050334, -0.088403762157567872]	0.025	27.353	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.317
[0.18170601756014149, 0.096275389489256888, 0.022975045028526521, 0.018362168104238966, 0.028267096837785468, -0.00025041731116804463, -0.022098914409624505, -0.012046217704814679, -0.013236243569159485, -0.029682990868480846, -0.040201285466542259, -0.041098457370388378]	0.028	27.446	D	38	2	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.603
[0.14111714790621396, 0.050380913342517812, -0.023577030415770975, -0.027270444618555274, 0.018277652341175885, 0.042100618869395305, 0.040091087892983247, 0.027599587913467501, -0.016018161067574511, -0.044522669153836125, -0.033985467780960205, -0.0046751854874732763]	0.026	27.516	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.498
[0.117355230596317, 0.0074210454505051525, -0.042104917243082143, 0.00019627161958411598, 0.029040037952726531, 0.04026476225469347, 0.019486734936950662, 0.029697684746113315, 0.01416793022348839, -0.030462432454125835, -0.077444653851401021, -0.10183786120699033]	0.029	27.678	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.369
[0.16120380920987243, 0.023989612082867547, -0.054606893808051629, -0.03906119671295856, -0.0016975846292254205, 0.063659149228782325, 0.05192664559886067, 0.050183211724233782, -0.011080912477407751, -0.026611911899778809, -0.05349347789981819, -0.033767243184347491]	0.045	27.771	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.302
[0.18821637152487725, 0.082356692223532382, -0.13222014006391042, 0.04496157062361647, 0.055368718546361717, -0.0083662842871656418, -0.035359760908275931, 0.015452322982378145, -0.026929044936184782, -0.082332420344111201, -0.06475438745617082, -0.063005854851268916]	0.112	27.934	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.221
[0.18814848608636869, -0.028834453202331738, -0.050740352149176673, 0.055734783022416037, 0.043792422192772636, 0.025236321358340912, -0.035310073990494704, -0.01452453275346002, 0.021302395094510953, 0.02354277807783858, 0.011436983132096037, -0.078987753531604629]	0.232	28.282	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.677
[0.035048193307947478, -0.064617959455120833, -0.01062095586669023, 0.052741241887590676, 0.05207723724568155, -0.0078686253234988447, -0.080702871968230241, -0.051164696321626631, 0.0078648204550557307, 0.046762137856277232, 0.0048574620807082447, -0.021574847482949126]	0.066	28.375	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.888
[-0.072201322939029408, -0.097738534773329042, -0.021240953883876233, 0.059123700907553013, 0.053277827903989126, 0.00091060343539339978, -0.039484529467686602, -0.026672761317364204, 0.0051438240595797734, 0.016944719304502965, -0.0015517749663605876, -0.03776704355564478]	0.065	28.584	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.750
[-0.081318438323170969, -0.042459860413127798, 0.02999075950553013, 0.05389860459379147, 0.014785891510922609, -0.031691769272594476, -0.057601677900178325, -0.040402187759150332, -0.006015191927469795, 0.014824063037508271, -0.0089977037074052534, -0.024670816589177462]	0.063	28.793	D#	63	3	4	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.588
[-0.015348077444580034, -0.050384609652186073, -0.0071725356002896277, -0.016538454410321167, -0.010241357862035729, 0.045084836838080941, -0.011157634385464656, -0.065663927242801207, -0.043706788704037172, 0.039803094945508322, 0.048743835837472708, -0.024060647124471136]	0.118	28.979	D	74	2	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.477
[0.11527509021715304, -0.12598370814786991, -0.047757286481530006, -0.03416043449648469, -0.018125924695776702, 0.023124511178110912, -0.00083141864851917337, -0.021285819841727727, -0.00089845963068961783, -0.048698865518359898, -0.023382042942725841, 0.004259083551830899]	0.102	29.211	D	74	2	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.655
[0.19704540472285839, -0.23800851681926036, -0.046938195907030675, -0.048997995177608729, 0.018750059286932845, 0.058260098446816268, 0.011625350032091418, 0.022237412327307162, 0.00068356687851822934, -0.022968169524456787, -0.0079330520048241215, -0.063547021425854666]	0.284	29.396	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.548
[-0.052971310672309667, -0.1207658862418827, -0.045287344343844703, -0.028948592066258872, -0.010362306559612639, -0.013237122497826289, 0.0022391260677383502, 0.0015176706427107809, 0.017093120328419135, -0.013080980341319317, -0.023041380708763062, -0.059760024677384657]	0.106	29.513	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.492
[-0.013880119378707209, -0.12176272748518843, -0.060188937194926767, 0.00050439782533322241, -0.016250869587933113, -0.0020850008306496567, 0.0082074418973789431, -0.029917358696635522, 0.017917001427201717, 0.040211359348950239, 0.021773472145496752, -0.0039986163839475404]	0.100	29.745	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.507
[0.076858423552965308, -0.080936481603141999, -0.068916559591416529, 0.071621659908165353, -0.0085375401178463522, -0.031679050575236477, 0.020891535023276987, -0.084437027317653124, 0.041488595906519661, 0.0071260578992380042, 0.010351874163237025, 0.025314951497452772]	0.390	29.931	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.393
[0.12389116998863831, -0.044632655704844981, 0.028249043911026433, -0.011322347991511914, -0.0013911120990947436, -0.080318896395016895, -0.090246138289241815, -0.094655036524519398, -0.052727216574331791, 0.024523718517890307, 0.014286028181699975, 0.016191137452087428]	0.048	30.093	F	41	5	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	1.000
[0.10504933322482132, -0.073447248737870854, 0.0039099024586599805, 0.03463849365913705, -0.0035690366312199242, -0.014232928217054231, -0.042016099064435826, -0.04926391893388047, -0.0507243010915552, -0.03486780750905534, -0.019803971682129357, -0.024541288975675993]	0.103	30.163	F	41	5	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.563
[-0.00087712229765176373, -0.064808681260344933, 0.036024042014480437, -0.012914308620123256, -0.032559286902819937, -0.00066612477915661068, -0.009531942176140144, -0.087425529476949274, -0.041964844435545462, -0.020147456541991685, -0.0013980454356280643, -0.046946902840401893]	0.167	30.418	E	64	4	4	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.441
[-0.036559008372219128, -0.18237466843930769, 0.0061015315967390283, -0.033643351661968288, -0.098623892180666861, 0.013594058386362694, 0.013766489742685835, -0.086945808203416616, -0.0054705721378266554, -0.026463643302850448, 0.046283998318457045, -0.033003028353420824]	0.208	30.720	E	76	4	5	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.425
[-0.025910170109360278, -0.15561302139460523, -0.10905074096180659, -0.029852828351319003, 0.0039380936846964308, 0.0014431857848439121, 0.019757240620272353, -0.013780654372852578, -0.0082218290900212682, -0.00961152856411422, -0.033733047521947272, -0.050738956055552759]	0.132	30.883	B	83	11	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.589
[-0.020155259634331762, -0.2214851413834785, -0.12726642147080172, -0.067882653571979062, 0.004225749052530689, 0.013652872595387533, 0.01621633711403267, 0.026727910887374605, 0.068205316082531678, -0.0062409296166465187, -0.021012523810610279, -0.026626737726994618]	0.087	31.022	E	64	4	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.566
[0.11136468948081514, -0.23006237598328053, -0.14763419057162247, 0.044566391581381544, -0.05098103092352773, 0.015054873904044348, 0.02436798910917392, 0.037464703705549586, 0.013301318330924405, -0.019154553131509783, -0.03886807714122726, -0.054737195453623023]	0.073	31.115	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.390
[-0.041471956143378973, -0.31665386290625319, -0.29411487923360757, -0.017219562969592952, -0.13305471027656526, 0.08524687729150722, -0.03465511096731521, -0.023032334963378462, 0.045447309183668225, -0.080628036923194549, -0.063317874062566004, -0.1313437786951091]	0.388	31.254	G	67	7	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.237
[0.018476292034166356, -0.13561413966630043, -0.21613514276310486, -0.015174150985345804, -0.029541411710629968, -0.0065184050187446236, -0.022790506127484202, 0.014477713027631714, -0.024007935074525991, -0.00031759209974355955, -0.03254335841849474, 0.032908545693236611]	0.111	31.347	F	65	5	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.173
[0.31461566722159223, -0.04497621357984341, 0.073686106475414431, 0.00074044661291561753, -0.076723456788700115, -0.058551408046674892, -0.03149492965971859, -0.02870205315578803, -0.04368445273919342, 0.0058698460796804556, 0.040116407088945656, 0.011722700175387846]	0.104	31.858	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.638
[0.042184211025120225, -0.02343245711542551, 0.059840465951852051, 0.0076006476502054176, -0.049660702650423945, -0.021668485592875118, 0.0056223806382996013, -0.0055435843387854821, 0.020623889035409147, 0.04995824587054834, 0.036394676393976824, 0.028955811830381387]	0.109	31.904	A	45	9	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.724
[0.024751866068202788, -0.041645194851062897, 0.056084395547545143, 0.072071380288921655, -0.0036365184968739734, 0.049572078397900711, 0.001287705914848157, -0.036570322920322015, -0.0013079297412489114, 0.05624791209248943, 0.040123980520189576, -0.011644990574432216]	0.132	32.044	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.725
[-0.0037393018947529302, -0.085475154210084003, 0.032204385800403662, 0.09213532154653413, -0.04207393165423326, 0.057503375445525723, 0.049349295102018104, -0.017677685029577186, 0.02174285470802946, 0.069447586249362731, 0.046029955561550276, 0.045040707777155471]	0.144	32.253	A#	34	10	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.642
[0.046132076472108596, -0.129891305113181, -0.010973420457730544, 0.077577830594075872, 0.0054031684315695378, 0.03234861752246717, 0.062082774984988424, -0.0087179759057231642, 0.027184820807752575, 0.034385553720356198, 0.055489133647372728, -0.0025370518439296053]	0.094	32.392	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.523
[0.23874359373855103, -0.17562356709297847, -0.01554271671285865, -0.027856181535735262, 0.030464426925920298, 0.11696362700930577, 0.12118192160657516, -0.046919757236620681, -0.0037895766250042669, -0.0036500300397130539, -0.011732518271217471, -0.033209930608883984]	0.108	32.694	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.582
[0.045593447050158713, -0.08877992125036227, -0.042423110687854607, -0.0058272679618433252, -0.0326777321136002, 0.050229960187139183, 0.055285591989463659, -0.0032944276649587321, -0.0090731993039085048, 0.01383339108253011, 0.02026332988835982, 0.0085484436996553607]	0.120	32.717	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.587
[0.11249327985693902, -0.089215287696298884, -0.078078481286944251, 0.025122157816067758, 0.048854529955528719, 0.039403739113857368, 0.012259443257285531, 0.086501955247787851, -0.014729997080048128, -0.0037322133291030489, -0.017429170006594191, 0.0041435670836099496]	0.633	33.019	C	60	0	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.382
[-0.10417631989242224, -0.081059529022277393, -0.061878805563522321, 0.0066515261906954677, 0.020474863465101734, 0.036895915143118935, 0.02444964275630267, 0.06055286878766343, 0.079665119818109517, 0.0024085046635315779, -0.036736751679491954, 0.036405361195175595]	0.215	33.065	E	52	4	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.320
[0.17794206540129962, -0.17065529553425238, -0.093440579413180069, 0.077157200530693915, 0.067308771601844661, 0.0090796633437118194, 0.0062451865092660683, -0.084506144376389786, 0.031086330052396034, -0.0072808839049739388, -0.064764034768369727, -0.047716035762226154]	0.101	33.228	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.442
[0.063132219666114611, -0.093064728841236552, -0.10266268004800561, 0.082352526685993466, 0.036609350382743829, 0.0054616877924453773, 0.040130318473295269, -0.025098858112122775, 0.0083801306557330403, 0.009985650924545739, -0.021642792453371886, -0.00085257970198410161]	0.099	33.297	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.227
[0.2833525362945456, 0.062810186163793899, -0.0098857131619142641, 0.041914584432942451, 0.014298359404003364, -0.057875828193962621, -0.091739946768135225, -0.034299817694863614, -0.027401137410623097, 0.020882972710712818, 0.055184240716589422, 0.029667665731021944]	0.036	33.622	A	45	9	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.482
[0.079307992557044779, -0.00045092565664805795, -0.0034363035002080286, 0.054534635064018747, 0.062417978237024545, 0.0023152459617348307, -0.039266254183436176, -0.017774879146231687, 0.012225305449580998, 0.033668358511279708, 0.048399519231381832, 0.032835936321085703]	0.060	33.669	E	64	4	4	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.933
[0.35291896717403376, 0.027587681993598935, -0.043553245978238606, 0.31346280471927351, 0.1358682094340771, 0.048460030339888181, 0.028777127845558921, -0.248083725392614, 0.05818964359528149, -0.01900640622185892, 0.035263927132761087, 0.021347833616260251]	0.067	33.831	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.879
[0.19116409495956418, 0.038194222858001996, -0.076726805538362489, 0.11100476908594775, 0.12146743827246551, -0.022934787696617921, 0.03829866927044534, -0.029947095719750967, -0.011447562968583814, 0.010655286118787931, 0.072290477255498142, -0.023294042206320423]	0.068	33.901	E	64	4	4	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.743
[0.037361881150694089, -0.05230633295189524, 0.0031646701114626018, 0.064300425628755306, 0.099185256060844898, 0.0040779950290809764, -0.027904587917956965, -0.011566051762734684, 0.026742997128249957, 0.042344655296669594, 0.023251068194505585, 0.0028187465357872475]	0.082	34.180	E	64	4	4	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.594
[-0.0058160587954469807, -0.066891445643854019, 0.0019379722833017627, 0.052958951112284637, 0.04791011124533958, -0.012554522468134469, -0.042772974114965341, -0.033581326467881645, 0.0052448249868090428, 0.063852537719059022, 0.033628174086554295, 0.024090181516544202]	0.062	34.342	E	64	4	4	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.699
[-0.025485548509524777, -0.11174769912854086, -0.076188065812370157, -0.0038481019456907857, 0.020061913524546709, 0.017927155967806016, -0.024896914659300502, -0.045951511161136473, 0.0092967326196468011, 0.05877134349203423, 0.043296354624495922, 0.009086579602422375]	0.056	34.644	E	64	4	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.623
[0.15673815070542757, -0.079239105567529278, -0.096616163387098622, -0.038195519126652401, 0.050868892278072418, 0.044393029496797506, -0.046593526954876181, -0.058729017291348565, -0.017033883526904388, 0.051528217485967219, 0.079741265248107956, 0.016199654491632954]	0.059	34.807	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.396
[0.2333108987088357, -0.17022699907460384, -0.1161648600251429, 0.025331084409938826, 0.061009155933737874, -0.0036890151715710797, -0.090744188728060962, -0.079603621271824146, -0.046155892373453508, 0.030773486764015451, 0.054402069806600575, 0.029324861164406645]	0.056	35.016	A#	58	10	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.276
[0.098868177983188157, -0.0036275645760868022, 0.03848104038182764, 0.075882951045104299, 0.027590671488266737, -0.027902877976597067, -0.067827111217264799, -0.052920292507286908, 0.0447124999357595, 0.064724762783655021, -0.025958804821355388, -0.053649391643995306]	0.065	35.364	F	65	5	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.546
[0.14375480907751295, -0.012224159962503395, -0.035492677482120594, 0.023921601417635458, 0.035632432891979662, -0.044474585416693004, -0.0025702096976844974, -0.059971019599833267, 0.034660458101057862, 0.0049461968798333285, 0.022430977623124414, 0.024542446990537998]	0.077	35.434	A#	46	10	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.655
[-0.018167733184584148, -0.063116763455257144, -0.016130281511564957, 0.010469912605367159, 0.028909262182625194, -0.031880504293681722, -0.010426455616827332, -0.013517943685916033, 0.011395342572990316, 0.024936204521873825, -0.0098852345860216389, -0.02587967867883717]	0.126	35.573	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.636
[0.20697051625475768, 0.11864233296151599, -0.1175994347368981, 0.12030991170517358, 0.080370978811897129, -0.097580848679511667, 0.00032369037793263838, -0.15353695081265786, -0.015859578801495352, 0.065080752716132853, 0.024827226015805372, -0.080310895763243628]	0.120	35.805	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.677
[0.091193747814593745, -0.0034169861705657463, -0.12098657080611486, 0.040783861877477921, 0.027294208819270145, -0.020334599846574, 0.055364932762415268, -0.083041919324783012, 0.037284962294765869, -0.010287071808739435, -0.045028840650074974, -0.0090510911927232252]	0.271	35.852	E	64	4	4	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.500
[0.025838047728939842, -0.25876377159901837, -0.25135144568976597, -0.055531864251949996, 0.052712165168769552, -0.10643887636345677, -0.089597516518419379, -0.045526673514162203, -0.099718000146517924, -0.096031892034073515, -0.10137429420746116, 0.038674877435621764]	1.000	36.130	D	38	2	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.362
[0.19459397963777236, -0.12595869970279336, -0.078777353079746981, -0.0030839741579604535, 0.047456692286370228, 0.0047801488432215374, 0.028732092855990654, -0.054621918594519626, 0.0042688820694515399, 0.011971279321475396, -0.01780542541751445, -0.061762099169732583]	0.697	36.200	C#	37	1	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.378
[0.13496218178696623, -0.18379572009335071, -0.13659575232869187, -0.0035989552391996046, -0.0045594764628423433, -0.05159765113354664, 0.04468700236674495, 0.0010700619008290741, -0.0022638463555029811, -0.033178643706696292, 0.035418432165002081, -0.060434198399083004]	0.087	36.316	F	53	5	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.621
[0.056605776991464012, -0.093215429395885896, -0.076633068575679267, -0.056308333221492181, 9.9769302470000706e-05, -0.043557862381130311, 0.018508362685986435, 0.017136858358359444, -0.016649236148835553, -0.024924094748177444, -0.0040375990826211298, -0.012419211991495097]	0.096	36.455	F	53	5	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.535
