time	chroma	timbre	dB
120.036	[0.025, 0.09, 0.088, 0.063, 0.29, 0.039, 0.025, 0.021, 0.118, 1.0, 0.195, 0.014]	[47.524, 105.188, -81.418, -1.156, 16.441, 31.596, 29.849, -4.04, -16.278, 20.39, 20.999, 12.427]	-32.461
120.483	[0.014, 0.052, 0.006, 0.025, 0.469, 0.027, 0.008, 0.011, 0.098, 1.0, 0.203, 0.013]	[42.35, 58.886, -92.669, -24.148, -6.648, -26.339, 14.17, -37.05, -10.551, -28.431, -11.609, 17.216]	-19.515
120.759	[0.013, 0.073, 0.006, 0.051, 0.505, 0.04, 0.007, 0.011, 0.25, 1.0, 0.277, 0.073]	[40.761, -20.335, -73.307, -52.686, -33.798, -28.948, 0.3, -9.333, -17.813, -8.295, -5.626, 11.883]	-21.127
120.970	[0.405, 1.0, 0.114, 0.128, 0.19, 0.283, 0.166, 0.096, 0.037, 0.052, 0.064, 0.122]	[40.762, 35.237, -54.045, 38.905, -45.432, -89.067, 7.73, 13.292, -8.918, -12.448, 1.645, 2.279]	-21.265
121.197	[0.372, 0.395, 0.238, 0.289, 0.803, 0.313, 0.304, 0.29, 0.294, 1.0, 0.268, 0.329]	[38.637, 169.061, 28.327, 35.402, 41.815, -27.037, 15.803, -31.545, -14.088, -9.931, -18.722, -4.586]	-25.854
121.864	[0.278, 0.698, 1.0, 0.821, 0.59, 0.519, 0.364, 0.236, 0.107, 0.135, 0.119, 0.217]	[40.332, 76.442, 17.597, 12.946, -14.96, 2.381, 6.002, 25.647, -9.895, 30.377, 29.186, -9.59]	-25.762
122.305	[0.306, 0.45, 0.266, 0.249, 0.66, 0.266, 0.242, 0.293, 0.242, 1.0, 0.34, 0.273]	[39.49, 162.446, 84.649, -4.339, 42.681, -12.61, 0.978, 2.773, -4.08, -26.425, -20.062, 0.778]	-22.757
122.468	[0.243, 0.481, 0.167, 0.173, 1.0, 0.157, 0.177, 0.214, 0.194, 0.973, 0.307, 0.204]	[38.89, 143.137, 114.249, -0.786, 34.793, -29.037, 5.204, -3.344, 0.918, 14.08, -7.167, -3.515]	-22.723
122.601	[0.112, 0.211, 0.072, 0.07, 0.697, 0.122, 0.126, 0.155, 0.145, 1.0, 0.211, 0.121]	[41.039, 135.05, 103.23, 4.15, 24.83, -21.107, -1.762, 1.524, 1.992, 5.78, -9.85, -3.601]	-20.646
122.740	[0.76, 1.0, 0.584, 0.566, 0.761, 0.77, 0.678, 0.648, 0.49, 0.689, 0.612, 0.184]	[46.356, 119.63, 70.96, -110.712, 29.634, 0.192, 4.837, -12.798, -21.209, 28.63, -27.549, 16.277]	-19.836
122.921	[1.0, 0.912, 0.808, 0.788, 0.643, 0.545, 0.48, 0.292, 0.285, 0.476, 0.214, 0.876]	[51.892, 82.069, -47.411, 8.382, 10.216, -23.978, -9.965, 28.132, 1.725, -25.216, 1.121, 6.649]	-11.683
123.164	[0.467, 0.465, 0.343, 0.335, 0.268, 0.237, 0.197, 0.152, 0.272, 1.0, 0.38, 0.141]	[52.984, 82.638, -18.805, -5.296, 23.768, -49.149, -27.085, 24.883, 8.261, -29.178, -1.872, 7.996]	-16.080
123.275	[0.272, 0.523, 0.545, 0.499, 1.0, 0.851, 0.448, 0.749, 0.472, 0.627, 0.158, 0.151]	[53.864, 43.629, 4.303, -1.503, 47.319, -44.788, 5.209, -8.301, 13.553, 8.878, -24.121, -2.741]	-11.090
123.454	[0.42, 0.687, 0.356, 0.206, 0.187, 0.383, 0.29, 1.0, 0.26, 0.701, 0.513, 0.783]	[54.117, 22.672, 64.993, -36.456, 78.423, -19.941, 43.516, 35.035, 24.197, 0.292, 1.375, -2.449]	-10.944
123.739	[0.277, 0.102, 0.067, 0.046, 0.221, 0.046, 0.053, 0.115, 0.174, 1.0, 0.246, 0.109]	[56.717, 91.304, 71.155, -17.37, 27.388, -46.443, 72.179, 18.142, 15.649, -1.446, -11.113, 19.968]	-5.644
124.435	[0.278, 0.082, 0.02, 0.074, 0.404, 0.064, 0.031, 0.041, 0.26, 1.0, 0.355, 0.179]	[54.182, 19.826, 60.746, 6.516, 5.199, -45.784, 78.402, -10.148, -11.311, 28.24, -7.209, 23.505]	-8.347
124.639	[1.0, 0.349, 0.12, 0.074, 0.088, 0.178, 0.083, 0.246, 0.064, 0.091, 0.057, 0.321]	[53.478, 2.461, 60.021, 44.016, 14.263, -46.852, 98.365, -13.89, 0.732, -12.306, -1.388, 26.47]	-7.019
124.871	[0.828, 0.321, 0.152, 0.106, 0.318, 0.181, 0.189, 0.359, 0.456, 1.0, 0.387, 0.336]	[54.894, 53.456, 45.297, 2.722, 53.95, -13.949, 64.864, -2.636, -6.388, -11.436, 1.709, 16.902]	-11.438
125.330	[0.897, 0.066, 0.021, 0.027, 0.118, 0.03, 0.034, 0.073, 0.387, 1.0, 0.234, 0.049]	[50.156, -2.134, 89.214, 53.914, 46.111, -28.567, 104.853, -29.947, -10.835, -28.028, 14.337, 22.13]	-12.601
125.521	[1.0, 0.756, 0.169, 0.15, 0.279, 0.251, 0.429, 0.456, 0.547, 0.584, 0.623, 0.065]	[52.496, -1.651, 114.674, 6.024, 26.423, -32.593, 109.2, 56.907, -12.329, -11.84, -20.674, 32.163]	-10.814
125.643	[0.375, 0.225, 0.098, 0.072, 0.689, 0.1, 0.117, 0.234, 0.528, 1.0, 0.437, 0.233]	[53.593, 8.445, 117.775, 17.436, -31.11, -23.968, 97.418, 34.59, -46.679, -19.122, -3.518, 29.625]	-8.212
126.044	[0.177, 0.21, 0.388, 0.238, 0.292, 0.303, 0.675, 1.0, 0.444, 0.18, 0.038, 0.538]	[54.693, 23.183, 34.92, 31.73, 51.031, -41.033, 62.24, -35.053, -35.038, -20.288, -28.196, 21.152]	-8.950
126.497	[0.526, 0.103, 0.06, 0.068, 0.077, 0.174, 0.349, 0.173, 0.047, 0.053, 0.06, 1.0]	[52.514, -17.551, 39.415, 23.426, 20.871, -53.625, 98.735, -52.581, -7.421, -1.818, 4.33, 10.741]	-10.655
126.693	[0.344, 0.184, 0.256, 0.335, 0.597, 0.181, 0.245, 0.119, 0.176, 0.334, 0.376, 1.0]	[54.219, 2.848, 77.038, -7.463, 55.662, -18.402, 88.911, 38.965, 10.437, -48.795, -4.864, 17.744]	-9.793
127.199	[0.093, 0.056, 0.365, 0.055, 0.031, 0.016, 0.279, 1.0, 0.252, 0.023, 0.016, 0.382]	[52.516, -48.424, 65.332, 50.834, 36.032, -74.976, 101.71, -32.741, -23.553, 33.507, -4.412, 18.832]	-10.361
127.431	[0.349, 0.51, 0.059, 0.097, 1.0, 0.09, 0.118, 0.031, 0.133, 0.545, 0.244, 0.443]	[54.319, 8.921, 73.151, 28.697, -10.531, -52.454, 89.041, -10.496, -34.814, 15.998, -22.825, 21.361]	-10.373
127.629	[0.059, 0.134, 0.013, 0.074, 1.0, 0.054, 0.015, 0.025, 0.217, 0.777, 0.223, 0.275]	[54.404, 26.756, 109.359, 34.701, -14.081, -22.429, 106.48, 2.326, -47.808, -34.059, 8.672, 18.974]	-8.703
127.831	[0.202, 0.261, 0.381, 0.23, 0.36, 0.355, 0.649, 1.0, 0.535, 0.728, 0.094, 0.164]	[53.956, 15.509, 95.956, 43.441, 25.5, -17.684, 86.028, 9.74, -29.664, -34.772, -36.977, 17.939]	-7.217
128.325	[0.721, 0.383, 0.232, 0.241, 0.359, 0.611, 0.309, 0.589, 0.157, 1.0, 0.162, 0.466]	[51.025, -36.9, 51.611, 44.578, 52.825, -14.395, 103.763, -0.701, 40.403, -42.76, 9.254, -19.646]	-12.258
128.540	[0.321, 0.177, 0.085, 0.101, 0.244, 0.092, 0.082, 0.116, 0.243, 1.0, 0.354, 0.166]	[52.932, 17.65, 78.695, -16.209, 73.478, 10.922, 76.245, 22.979, 22.401, -43.152, -13.41, -0.57]	-13.416
129.045	[0.028, 0.077, 0.409, 0.058, 0.064, 0.013, 0.293, 1.0, 0.184, 0.511, 0.047, 0.037]	[49.944, -40.843, 26.123, 24.844, 33.218, -80.184, 83.859, -71.13, -10.615, 38.437, -5.504, 6.032]	-13.019
129.271	[0.246, 0.374, 0.048, 0.074, 0.421, 0.062, 0.087, 0.023, 0.131, 1.0, 0.22, 0.024]	[51.716, -52.458, 31.745, 66.669, 39.057, -73.775, 94.892, -52.855, 5.582, 21.977, -30.08, -1.667]	-11.193
129.481	[0.149, 0.106, 0.04, 0.075, 0.312, 0.058, 0.237, 0.308, 0.724, 1.0, 0.451, 0.041]	[50.807, -17.737, 35.447, 13.327, 46.11, -26.661, 88.88, -37.006, 10.852, -24.37, -0.699, -5.036]	-14.214
129.666	[0.297, 0.364, 0.482, 0.397, 0.526, 0.527, 0.72, 0.862, 0.481, 1.0, 0.17, 0.161]	[50.825, -45.311, 89.725, -10.716, 59.958, -28.582, 84.465, 69.953, 23.927, -38.287, -33.283, -8.387]	-11.378
130.148	[0.68, 0.421, 0.24, 0.29, 0.289, 0.559, 0.19, 0.33, 0.128, 1.0, 0.15, 0.442]	[50.723, -73.029, 84.626, 24.23, 51.604, -12.982, 100.101, 32.752, 37.84, -44.439, -24.591, -13.713]	-11.704
130.415	[0.221, 0.182, 0.229, 0.369, 0.543, 0.219, 0.089, 0.136, 0.26, 1.0, 0.399, 0.236]	[55.129, 45.517, 34.249, 11.863, 76.323, -23.173, 62.361, -4.381, 3.649, -6.4, 8.461, -0.272]	-13.998
130.867	[0.035, 0.096, 0.473, 0.102, 0.102, 0.035, 0.252, 1.0, 0.215, 0.251, 0.042, 0.116]	[53.217, -13.242, 55.891, 8.864, 29.672, -27.435, 58.166, -15.281, 10.919, -10.956, -3.497, -13.97]	-9.002
131.117	[0.208, 0.288, 0.051, 0.059, 0.343, 0.066, 0.082, 0.046, 0.263, 1.0, 0.299, 0.049]	[51.054, -43.156, 11.375, 74.215, 23.16, -72.615, 76.63, -51.951, 5.164, 14.31, -26.929, -0.873]	-10.136
131.332	[0.029, 0.1, 0.017, 0.039, 0.375, 0.051, 0.022, 0.03, 0.2, 1.0, 0.278, 0.062]	[47.626, -19.879, -17.609, 23.275, 44.938, -55.356, 77.02, -45.561, 13.903, -1.875, -2.488, 6.431]	-15.057
131.558	[1.0, 0.273, 0.097, 0.063, 0.146, 0.066, 0.104, 0.29, 0.139, 0.193, 0.1, 0.282]	[52.552, 60.409, -20.499, 8.429, 41.737, 13.035, 35.023, -6.901, -6.875, -7.033, 6.438, 8.299]	-19.926
131.964	[0.785, 0.623, 0.435, 0.433, 0.86, 0.729, 0.349, 0.399, 0.444, 1.0, 0.264, 0.651]	[49.153, -7.772, 10.964, 6.847, 3.5, -23.056, 32.634, 16.745, 15.726, -10.207, -37.315, -0.208]	-11.502
132.256	[0.119, 0.111, 0.053, 0.07, 0.602, 0.064, 0.032, 0.124, 0.185, 1.0, 0.277, 0.108]	[52.941, 97.306, 8.194, -27.048, 44.147, -22.331, 37.833, 11.407, 7.152, -5.107, 0.106, -13.479]	-18.561
132.505	[1.0, 0.368, 0.07, 0.037, 0.081, 0.04, 0.054, 0.313, 0.093, 0.116, 0.045, 0.356]	[50.767, 70.497, -68.684, 25.936, 22.98, -49.988, -16.164, -6.399, -13.093, -25.103, -33.124, 14.801]	-10.233
132.725	[1.0, 0.476, 0.105, 0.019, 0.055, 0.015, 0.013, 0.202, 0.103, 0.26, 0.054, 0.391]	[43.203, -8.368, -108.994, 65.534, 23.981, -39.249, 0.613, -68.016, -3.916, 11.126, -22.401, 9.392]	-18.380
132.934	[0.489, 0.506, 0.254, 0.325, 0.848, 0.212, 0.286, 0.108, 0.337, 1.0, 0.322, 0.224]	[43.559, 1.767, -118.744, 73.444, -12.737, 35.009, -2.403, -11.114, 11.862, -50.371, -30.678, 2.801]	-25.481
133.172	[0.223, 0.201, 0.059, 0.142, 0.662, 0.094, 0.066, 0.12, 0.386, 1.0, 0.351, 0.139]	[46.989, 43.2, -26.58, -11.348, 15.602, 77.786, 45.466, -35.305, 9.391, -30.921, -30.762, -1.731]	-28.675
133.394	[1.0, 0.266, 0.115, 0.066, 0.1, 0.061, 0.087, 0.327, 0.163, 0.179, 0.113, 0.187]	[50.644, 42.331, -25.984, 5.427, 29.33, 3.003, 21.013, -11.468, -0.055, -35.81, -34.48, 3.93]	-20.071
133.868	[0.41, 0.314, 0.154, 0.183, 0.618, 0.413, 0.14, 0.279, 0.24, 1.0, 0.329, 0.313]	[48.435, 3.756, -39.739, 56.475, 7.09, -0.485, 39.946, -14.905, 21.876, -27.374, 5.003, -10.707]	-17.565
134.099	[0.29, 0.192, 0.214, 0.398, 0.957, 0.287, 0.14, 0.185, 0.451, 1.0, 0.518, 0.424]	[52.72, 79.006, -11.713, 0.911, 45.817, -9.849, 24.728, -4.846, 2.297, -7.688, -15.776, -6.103]	-21.214
134.583	[0.212, 0.246, 0.605, 0.237, 0.655, 0.157, 0.403, 1.0, 0.282, 0.183, 0.075, 0.233]	[53.537, 17.578, 61.081, -8.672, 2.39, -29.724, 64.914, 4.027, -49.359, 36.949, -8.546, 6.064]	-13.395
134.896	[0.037, 0.124, 0.013, 0.024, 0.325, 0.027, 0.019, 0.018, 0.035, 1.0, 0.071, 0.02]	[51.674, -53.195, 89.878, 36.439, 5.49, -32.815, 98.137, 11.108, -16.4, 2.797, -29.163, 8.682]	-9.609
135.250	[0.192, 0.251, 0.362, 0.243, 0.354, 0.335, 0.602, 1.0, 0.442, 0.203, 0.063, 0.107]	[52.713, 46.001, 1.314, 48.798, 45.421, -11.12, 34.094, -16.186, -2.144, -42.247, -25.952, 5.413]	-13.635
135.721	[1.0, 0.708, 0.355, 0.352, 0.31, 0.864, 0.551, 0.766, 0.261, 0.586, 0.229, 0.454]	[48.564, 10.358, -16.96, 80.94, 27.4, -29.707, 56.236, -15.868, 35.562, -19.044, 8.934, -16.473]	-15.412
135.947	[0.138, 0.16, 0.132, 0.111, 0.673, 0.056, 0.058, 0.222, 0.286, 1.0, 0.286, 0.099]	[53.141, 88.772, 14.673, -21.428, 58.75, -13.187, 33.638, 13.286, 4.733, -5.33, 4.479, -15.37]	-21.819
136.197	[1.0, 0.445, 0.071, 0.02, 0.032, 0.017, 0.024, 0.158, 0.079, 0.161, 0.035, 0.331]	[50.61, 59.604, -79.705, 33.897, 20.438, -54.063, -11.407, -7.568, -7.825, -25.995, -31.818, 8.52]	-9.945
136.429	[0.014, 0.045, 0.461, 0.076, 0.026, 0.008, 0.308, 1.0, 0.244, 0.31, 0.058, 0.03]	[42.572, -21.946, -123.461, 57.678, 17.301, -80.729, 11.215, -62.669, -6.465, 32.382, -30.368, 18.751]	-19.162
136.638	[0.441, 0.58, 0.215, 0.197, 0.826, 0.126, 0.218, 0.225, 0.275, 1.0, 0.32, 0.365]	[52.458, 36.863, 15.14, 27.923, 5.886, -30.308, 41.52, -25.164, 7.123, 15.263, -9.318, -26.418]	-25.789
136.871	[0.217, 0.155, 0.069, 0.106, 0.619, 0.112, 0.084, 0.363, 0.3, 1.0, 0.41, 0.236]	[49.966, 16.561, 10.118, 37.97, 26.827, -9.467, 38.884, -20.76, 16.94, -1.738, -30.649, -25.369]	-11.685
137.079	[0.222, 0.305, 0.473, 0.312, 0.376, 0.38, 0.664, 1.0, 0.542, 0.295, 0.061, 0.122]	[48.663, 38.323, -10.735, -28.039, 48.537, 37.246, 34.147, -2.611, 3.388, -50.057, -43.102, -3.669]	-16.667
137.562	[1.0, 0.72, 0.31, 0.38, 0.35, 0.882, 0.388, 0.634, 0.234, 0.426, 0.246, 0.498]	[48.609, 24.613, -26.923, 89.11, 10.82, -14.242, 29.417, -9.112, 18.885, -24.17, 3.485, -21.193]	-17.286
137.799	[0.088, 0.131, 0.048, 0.08, 0.481, 0.052, 0.054, 0.08, 0.179, 1.0, 0.264, 0.074]	[52.918, 94.045, -5.254, -35.809, 46.851, -8.332, 18.361, -1.27, -8.632, 4.055, 17.728, -0.869]	-23.549
138.043	[0.125, 0.111, 0.091, 0.35, 1.0, 0.387, 0.035, 0.053, 0.13, 0.087, 0.055, 0.412]	[53.01, 41.569, -17.201, -20.806, 24.566, -45.913, 12.536, -28.417, -23.248, -1.767, -19.64, -4.081]	-9.234
138.274	[0.054, 0.105, 0.602, 0.151, 0.112, 0.044, 0.346, 1.0, 0.249, 0.169, 0.04, 0.131]	[52.071, 15.282, 34.152, 4.157, -3.523, -45.659, 32.261, -13.444, -27.511, 15.909, -16.185, 0.969]	-10.105
138.507	[0.182, 0.105, 0.117, 0.067, 0.274, 0.064, 0.048, 0.1, 0.118, 1.0, 0.208, 0.084]	[55.965, 87.837, 25.607, -14.377, -13.021, -18.033, 15.188, 5.691, 13.161, 10.945, -19.06, -13.003]	-13.151
138.942	[0.368, 0.226, 0.107, 0.148, 0.342, 0.128, 0.121, 0.236, 0.211, 1.0, 0.275, 0.281]	[55.419, 123.983, 23.304, 13.204, 6.234, -41.278, -14.756, 3.793, -7.68, -6.688, -15.636, 10.675]	-6.713
139.192	[0.214, 0.182, 0.156, 0.191, 0.366, 0.337, 0.357, 0.356, 0.163, 1.0, 0.417, 0.184]	[53.147, 95.506, 27.651, -64.196, 7.04, -25.415, 13.863, -13.191, 4.763, 19.862, -7.608, 11.706]	-10.675
139.610	[0.365, 0.234, 0.204, 0.277, 0.9, 0.224, 0.155, 0.413, 0.537, 1.0, 0.503, 0.335]	[54.299, 98.623, 75.09, -11.187, 39.513, -22.909, -2.12, 20.311, 0.742, 6.776, -16.011, -7.92]	-7.640
139.866	[0.288, 0.278, 0.056, 0.48, 1.0, 0.44, 0.083, 0.059, 0.102, 0.164, 0.157, 0.642]	[52.685, 79.326, -18.74, 1.08, 18.931, -23.437, -6.16, 2.992, -13.95, 11.256, -8.505, -4.777]	-9.755
140.098	[0.087, 0.108, 0.464, 0.096, 0.073, 0.034, 0.364, 1.0, 0.219, 0.232, 0.071, 0.042]	[48.337, 41.507, -35.789, 39.323, -23.366, -12.917, 12.838, -25.387, 0.389, 13.432, -26.376, -2.424]	-12.601
140.304	[0.621, 0.655, 0.612, 0.487, 1.0, 0.442, 0.422, 0.41, 0.522, 1.0, 0.466, 0.525]	[56.051, 128.274, 30.698, -9.929, -25.131, -9.692, 7.06, -8.641, 7.369, 15.132, 2.965, -7.892]	-17.636
140.545	[0.062, 0.12, 0.11, 0.073, 0.431, 0.058, 0.042, 0.248, 0.166, 1.0, 0.206, 0.113]	[54.959, 103.292, 27.348, 1.587, -22.037, -22.631, 1.827, -1.274, 0.112, -0.466, -18.676, 7.592]	-5.566
140.811	[0.505, 0.378, 0.207, 0.437, 1.0, 0.266, 0.35, 0.811, 0.489, 0.53, 0.221, 0.413]	[54.148, 107.093, 14.098, -5.839, 31.719, -50.413, -9.997, 11.971, -19.147, -13.117, -7.505, 12.596]	-8.045
141.072	[0.357, 0.286, 0.343, 0.406, 0.861, 0.795, 0.786, 1.0, 0.529, 0.956, 0.872, 0.534]	[55.555, 101.148, 37.34, -35.131, -10.634, -11.439, 14.798, 8.124, 10.467, -0.679, 0.715, -3.067]	-9.754
141.473	[0.307, 0.262, 0.244, 0.462, 1.0, 0.327, 0.143, 0.313, 0.297, 0.608, 0.367, 0.438]	[54.216, 86.571, 21.374, 10.961, 25.842, -22.46, 5.518, 15.364, -5.047, 8.606, -37.419, -6.466]	-6.444
141.967	[0.028, 0.093, 0.568, 0.127, 0.177, 0.138, 0.301, 1.0, 0.276, 0.155, 0.023, 0.056]	[50.552, 4.152, 2.836, 23.118, 1.94, -58.207, 19.365, -32.158, -6.162, 38.322, -18.298, -19.142]	-13.975
142.193	[0.088, 0.19, 0.17, 0.143, 0.521, 0.298, 0.195, 0.44, 0.57, 1.0, 0.545, 0.063]	[55.364, 116.994, 5.058, -5.723, -10.323, -15.904, 18.489, 6.098, 29.195, -3.958, -7.01, 10.806]	-13.809
142.652	[0.097, 0.125, 0.257, 0.165, 0.42, 0.291, 0.508, 0.796, 0.855, 1.0, 0.302, 0.118]	[55.118, 97.59, -14.98, 30.206, 0.749, -40.076, -7.222, -7.635, 1.895, -4.208, -21.946, 9.859]	-7.537
143.122	[0.311, 0.437, 0.101, 0.204, 0.679, 0.339, 0.136, 0.223, 0.283, 1.0, 0.423, 0.082]	[49.191, 37.389, -47.969, 25.216, -7.892, -81.834, 5.657, -22.032, 12.934, 3.724, -28.197, 5.355]	-10.691
143.323	[0.402, 0.211, 0.102, 0.115, 0.288, 0.109, 0.092, 0.154, 0.293, 1.0, 0.45, 0.195]	[52.778, 68.705, -4.994, 10.142, 38.052, 20.551, 17.082, 27.98, 0.65, -11.525, -1.825, -2.201]	-17.753
143.801	[0.026, 0.051, 0.468, 0.074, 0.104, 0.02, 0.279, 1.0, 0.376, 0.296, 0.082, 0.039]	[46.293, 17.371, -72.597, 44.55, -8.358, -30.143, 10.657, -29.45, -10.807, 2.288, 2.32, 17.248]	-18.060
144.030	[0.394, 0.521, 0.135, 0.095, 0.723, 0.12, 0.13, 0.098, 0.246, 1.0, 0.273, 0.092]	[54.441, 167.778, 3.249, -36.355, -57.747, -17.627, -8.769, 28.759, 2.971, 12.017, 26.437, -4.716]	-19.925
144.283	[0.103, 0.167, 0.05, 0.073, 0.53, 0.087, 0.045, 0.076, 0.246, 1.0, 0.357, 0.191]	[55.621, 158.289, 26.287, 0.297, -45.481, -42.891, -16.142, 12.788, 5.671, 27.283, -12.924, -6.304]	-5.496
144.475	[0.076, 0.114, 0.197, 0.124, 0.211, 0.087, 0.36, 1.0, 0.381, 0.432, 0.188, 0.05]	[53.877, 117.674, 3.606, -0.432, -18.308, -15.427, 1.186, -19.708, -16.225, 20.533, -24.374, 1.911]	-7.883
144.944	[0.362, 0.304, 0.165, 0.173, 0.569, 0.366, 0.137, 0.315, 0.222, 1.0, 0.315, 0.259]	[51.494, 27.058, -7.45, 42.644, -4.325, -24.851, 16.327, -8.066, 11.955, 1.267, -8.943, -17.495]	-10.117
145.188	[0.344, 0.253, 0.293, 0.41, 0.866, 0.284, 0.14, 0.177, 0.351, 1.0, 0.596, 0.341]	[54.92, 74.156, 4.738, 6.278, 39.253, -24.526, 16.558, 3.059, -18.448, -0.774, -5.385, 5.807]	-15.993
145.635	[0.052, 0.077, 0.488, 0.132, 0.088, 0.045, 0.197, 1.0, 0.194, 0.143, 0.04, 0.13]	[52.182, 8.665, 34.368, -6.674, 4.34, -7.463, 34.293, -10.094, -11.327, -11.856, -9.831, -12.537]	-11.670
145.891	[0.228, 0.107, 0.088, 0.062, 0.313, 0.066, 0.043, 0.063, 0.167, 1.0, 0.232, 0.06]	[55.077, 89.613, 6.716, -13.381, 0.932, -18.145, 20.656, -9.227, 18.143, -7.623, -27.04, 7.615]	-12.002
146.321	[0.488, 0.295, 0.127, 0.16, 1.0, 0.151, 0.194, 0.32, 0.254, 0.877, 0.33, 0.222]	[55.914, 108.625, 51.006, -12.23, 30.734, -9.858, 1.556, 23.284, 8.418, -7.761, 8.131, 9.024]	-9.264
146.582	[0.098, 0.136, 0.113, 0.078, 0.711, 0.105, 0.041, 0.191, 0.284, 1.0, 0.367, 0.157]	[55.266, 125.905, 17.737, -10.606, 13.433, -24.086, 15.929, -19.302, 27.325, 27.199, -9.769, 24.764]	-7.281
146.797	[1.0, 0.873, 0.352, 0.344, 0.838, 0.858, 0.621, 0.927, 0.39, 0.845, 0.24, 0.427]	[55.355, 122.093, 22.838, -7.902, 11.012, -47.944, -1.75, 8.482, 41.769, 4.182, -4.729, 11.862]	-7.771
147.023	[0.675, 0.289, 0.116, 0.286, 1.0, 0.18, 0.112, 0.451, 0.511, 0.809, 0.425, 0.314]	[55.593, 111.881, 57.444, -11.127, 37.685, -24.952, 8.034, 3.955, 3.174, -0.623, 3.544, -14.538]	-9.175
147.273	[0.25, 0.182, 0.042, 0.333, 1.0, 0.347, 0.045, 0.064, 0.139, 0.241, 0.087, 0.599]	[56.886, 125.711, 6.536, -38.954, -5.702, -38.464, -18.455, 16.294, 17.764, -10.101, -1.08, 10.337]	-5.727
147.523	[0.075, 0.093, 0.441, 0.107, 0.304, 0.042, 0.334, 1.0, 0.405, 0.25, 0.066, 0.059]	[56.456, 124.906, 7.162, -6.636, -0.965, -29.264, -3.575, 9.433, 41.029, 11.955, -21.463, 7.274]	-4.898
147.737	[0.087, 0.144, 0.193, 0.079, 0.351, 0.114, 0.069, 0.093, 0.224, 1.0, 0.318, 0.18]	[55.629, 110.263, 20.029, -14.488, -12.124, -31.256, 10.573, -10.878, 22.069, 11.715, -28.288, 8.741]	-7.239
148.149	[0.208, 0.223, 0.274, 0.205, 0.649, 0.308, 0.396, 0.66, 0.679, 1.0, 0.391, 0.259]	[52.406, 62.774, 11.629, -1.206, 29.779, -23.557, 8.988, -3.03, 14.04, -23.209, -28.866, 6.066]	-9.613
148.612	[0.755, 0.442, 0.375, 0.338, 0.499, 0.614, 0.212, 0.545, 0.412, 1.0, 0.55, 0.669]	[51.243, 15.89, 10.793, -7.484, 9.463, 1.103, 15.569, 7.321, 34.704, -18.709, -15.939, -14.855]	-11.466
148.852	[0.437, 0.334, 0.406, 0.498, 0.909, 0.317, 0.3, 0.374, 0.509, 1.0, 0.525, 0.563]	[53.058, 89.686, 30.397, -37.022, 26.42, 28.468, 7.605, 22.519, 20.691, -1.236, -7.913, 2.667]	-14.435
149.298	[0.285, 0.426, 0.565, 0.229, 0.324, 0.196, 0.546, 1.0, 0.414, 0.181, 0.036, 0.124]	[50.359, 45.324, -18.537, -9.109, -8.648, -30.963, -6.108, -10.735, 17.369, 17.641, -20.455, -7.589]	-10.514
149.519	[0.152, 0.211, 0.176, 0.183, 0.5, 0.255, 0.153, 0.279, 0.345, 1.0, 0.459, 0.13]	[52.48, 105.168, 23.16, -61.475, -20.011, 8.986, 1.314, 22.506, 30.205, -7.623, -15.337, -9.588]	-12.625
149.995	[0.063, 0.105, 0.196, 0.098, 0.249, 0.092, 0.367, 1.0, 0.369, 0.472, 0.177, 0.052]	[51.497, 70.429, -11.485, 5.95, 0.591, 12.571, 13.54, -13.092, 1.9, -4.096, -44.169, 6.075]	-10.908
150.507	[0.293, 0.312, 0.108, 0.143, 0.568, 0.311, 0.188, 0.208, 0.243, 1.0, 0.365, 0.223]	[48.175, 30.731, -63.365, 42.197, -7.1, -87.696, 5.595, -22.89, 6.718, 0.772, -28.142, -4.14]	-14.571
150.709	[0.092, 0.087, 0.041, 0.05, 0.457, 0.055, 0.044, 0.112, 0.165, 1.0, 0.239, 0.083]	[52.886, 86.909, 7.023, -34.194, 42.119, 5.978, 43.887, 14.501, 10.446, 2.169, 17.179, -12.811]	-20.498
150.965	[1.0, 0.362, 0.059, 0.077, 0.144, 0.079, 0.045, 0.309, 0.099, 0.222, 0.059, 0.353]	[50.575, 58.262, -75.038, 35.693, 27.282, -44.875, -22.28, -4.862, -9.112, -26.737, -39.287, 7.808]	-9.487
151.197	[0.076, 0.213, 0.398, 0.142, 0.544, 0.542, 0.896, 1.0, 0.541, 0.559, 0.12, 0.033]	[42.651, 2.718, -126.604, 41.631, 16.868, -81.04, 0.79, -63.738, -16.651, 25.62, -20.728, 16.525]	-20.033
151.345	[0.806, 0.698, 0.513, 0.482, 1.0, 0.396, 0.542, 0.347, 0.338, 0.7, 0.232, 0.603]	[48.637, 104.677, 14.065, -174.496, -38.962, 75.402, 14.242, 66.98, 38.029, -62.941, 12.556, -5.065]	-24.131
151.644	[0.165, 0.138, 0.045, 0.087, 0.546, 0.059, 0.062, 0.09, 0.275, 1.0, 0.265, 0.128]	[55.763, 149.813, 40.827, 9.12, -28.491, -19.615, -6.765, 17.327, 4.064, 29.725, -18.355, 1.232]	-6.005
