MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[-0.052419068998527434, -0.054093350298072787, -0.1274474992192193, -0.063971830351779405, 0.036289125582387484, 0.026747650806787971, -0.01517104125454675, -0.018586787991081415, -0.039492789805697433, -0.053361306245086206, 0.012140683902987857, 0.038803881396412984]	0.370	15.673	C	60	0	4	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.412
[0.018894868291832026, 0.021057792486399076, -0.0055910419304743691, -0.031529137859139765, -0.016585358552264493, 0.0025145827530201731, 0.02604684782879434, 0.013347806760812028, 0.032577134743148384, -0.0026844542393151182, 0.012225771073989344, 0.026196498045067788]	0.169	15.906	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.589
[0.11563975490140387, 0.068234495747174564, 0.045945161136975353, -0.016424285209776578, -0.0092574896550167464, -0.011813044379344202, 0.0040261934056177026, -0.032277398112948601, -0.0012003166338867969, 0.034934061872368083, 0.0059978097083420645, -0.0046605852401527779]	0.163	16.138	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.536
[0.052965324349052829, 0.03234078516733372, -0.021022896757474201, -0.024140504293882901, -0.037571067169447796, -0.0013742239024778125, 0.0084742069096366175, -0.0070266844621054494, 0.039327397955648415, 0.071125747717778812, 0.0051580694711402123, 0.032573945997370186]	0.558	16.370	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.387
[0.028030268407356281, -0.17980066299969116, -0.10863657471075265, -0.061381516684969745, -0.046812786693609172, 0.027505118620533967, 0.047358619699960081, -0.016396170625085034, -0.022312888972552802, -0.042996525106507276, 0.029093596619648214, 0.034804048744547879]	0.363	16.602	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.392
[-0.11232831256219583, -0.068139245639776483, -0.12413865143721686, -0.014422924608534822, -0.015615871852745201, 0.021468821134448177, -0.027424311609679994, -0.045210493055447346, -0.032550336409592852, 0.040854313157793753, 0.019243306023223952, 0.020556857326947856]	0.306	16.834	E	64	4	4	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.128
[0.077080954888978967, 0.12287888493494432, 0.012101536484518869, -0.019399915797519544, 0.030285243164540371, -0.040613307708814508, 0.024687714339969927, -0.02422749813898304, 0.0062468680725583942, -0.030553800885807392, 0.055675067793369247, -0.037814487026767901]	0.185	17.067	F#	42	6	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.664
[-0.058587404095216032, -0.009613776408558013, -0.049684383119221735, 0.0011845464244558811, 0.036947483623283754, -0.044988382242956967, -0.037832169893373228, -0.03531081301773744, -0.02792410950646354, -0.0014526825399424985, -0.034503988476238083, -0.0075441252083329902]	0.239	17.276	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.542
[-0.02820659516751858, -0.056161054891307793, -0.13854814560895271, -0.01288330861927469, 0.0063955497816395026, 0.0083379769605382483, 0.058982147511616116, -0.0092882011485033531, -0.024974678401217358, -0.056791173186887062, 0.017565732476728879, -0.0023895212087615891]	0.349	17.531	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.402
[-0.0015546841783569754, 0.045702775403994117, 0.0042137603557049182, -0.048369102905663292, -0.052283297195729224, -0.004376621791197851, -0.016526052334562249, -0.04408055836672721, -0.028798285550151063, -0.042999905117162368, 0.0045597085181380819, -0.014050071692848219]	0.188	17.763	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.626
[0.039294443745603112, 0.059084819254041181, -0.0022339998961711689, -0.01571006162799209, -0.010098806330097108, 0.0035916760006480587, 0.034209968636741681, 0.009226152876810164, -0.0036897160037174847, -0.015704357796960382, 0.017079306681968127, 0.023643924947918962]	0.208	17.972	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.688
[0.033383503926405746, 0.10590491109454697, 0.048248108932883962, -0.0058205587784592701, 0.021163640819311547, 0.0014258270164860336, 0.03081797594115996, -0.049739573089170604, -0.013703927829113291, -0.028001316171734413, 0.0094412522984767197, 0.017975645545582859]	0.236	18.204	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.673
[-0.00071851505148622064, -0.032846613013590528, 0.046479384514264935, 0.0073597067560184984, -0.012541159674960056, 0.037662698081286569, 0.045627143842821259, -0.037887507308990806, 0.010041469676348383, 0.013871034589813343, -0.011626934430437648, 0.0058305832831370592]	0.194	18.437	G	79	7	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.700
[-0.032441014032026864, -0.033214772639634862, 0.039775886735472478, 0.013748986859772966, -0.0084751975867313409, 0.040851104042731269, 0.02837768057981405, -0.026860496656549122, -0.0089208156522488872, 0.0033584529041153269, -0.023058588970333617, -0.022290015601020056]	0.231	18.669	A	57	9	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.700
[0.037466791790510851, 0.0063677865440034068, 0.055975638019610488, -0.010866575749493509, -0.013574825815951347, 0.0079962860622235041, 0.014198125603919009, -0.0057330962824729556, 0.0037601415298474136, -0.020976227970013694, 0.0033316210036274268, 0.025401558004138656]	0.256	18.901	B	83	11	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.733
[-0.065963544916244982, 0.0097591584240379094, 0.032569123732194921, -0.043326657550024725, -0.030614902086123372, -0.04127103737550341, 0.058787067153917724, 0.0093725307882207044, 0.03079863003043708, -0.01467756150682965, -0.0025724672368921766, 0.042622247630000609]	0.221	19.133	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.742
[-0.11209918757843741, -0.094067039603632399, -0.018783257047825026, -0.075600454777574697, -0.027287128508807251, 0.034576366970459523, 0.068090184073383103, -0.034256589128585792, -0.011885778428531096, 0.015582420185459439, -0.0037029520297074815, 0.050350196848772996]	0.198	19.365	C	84	0	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.688
[-0.043698361320848332, -0.048263992178455797, 0.046155152352392301, -0.045826522527712563, -0.052362730211516696, 0.0016733405220326755, 0.024107068560891072, -0.0069654406659294416, 0.036062934181508632, 0.021494801468719314, -0.030403171945111052, 0.046514484138751498]	0.121	19.598	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.716
[0.073638192454370949, -0.008900122886992096, 0.082406505650952214, -0.036899334912268732, -0.0012657524993381212, 0.038404099137869144, -0.004871631579762648, -0.011546514820311953, -0.030530112733862365, 0.0050595378490209241, -0.0056874897194778068, 0.010371719930350331]	0.124	19.830	C	84	0	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.726
[-0.024909632303501482, -0.092185380294336636, 0.091481667616728671, -0.013466197218979226, 0.0050161171464433224, -0.013881401655079728, 0.0027110643378569499, -0.02201769500798284, 0.018792894731346561, 0.0054156096433456025, -0.015673119445244379, 0.029979716531696694]	0.360	20.062	C	84	0	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.574
[0.0098008184110263252, -0.076357565848973838, -0.0085054127095718617, -0.05712097067801996, 0.022607922551788982, 0.04855858429094688, -0.0087287744610000315, -0.0096591936652851498, 0.011206659316704042, -0.013235955203164273, -0.019330810888971452, 0.047799734942957979]	0.181	20.294	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.714
[-0.10593094276268997, -0.11797101845282423, 0.076619692154318866, -0.044380364094672664, -0.075506243100979656, 0.015737633508900468, 0.0011319901628643264, -0.044552026902578534, -0.021263954614048532, 0.0081596867217043224, 0.03315365516369681, 0.041786994551631026]	0.125	20.526	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.529
[0.011744807677180431, 0.090538037044332095, 0.1020210857474086, -0.038525472756393009, -0.031139044353499505, 0.029915725688474868, 0.0130366675721269, -0.027344253502480854, -0.008974844932121721, -0.01390142547831006, -0.021963255944949824, 0.034292008077557633]	0.137	20.759	E	88	4	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.865
[-0.031431083304268873, -0.027492532977377849, 0.021818968365085244, -0.0052882308970826058, 0.0060550553373984167, 0.0069301206449532762, -0.03441083931643954, 0.024539125800037354, 0.018960557831798432, -0.0060447384166731006, 0.0035515063978481085, 0.064208392896313971]	0.172	20.968	E	88	4	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.770
[-0.10429546709456348, -0.18574568794338484, -0.052115328746015883, -0.070015475131896598, -0.046758922184212688, 0.098440252652466809, 0.01751012225636531, 0.024755661408521156, -0.0057324548449154064, -0.027465403099522955, -0.04916946101978352, 0.028711299510113683]	0.160	21.223	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.762
[-0.056659139424179959, 0.015304786460653483, 0.082384463847767139, 0.0072141470901855003, -0.023474027173410836, 0.034573297894108602, -0.0029402268273307857, -0.047227888437676925, 0.014588037750462433, 0.027250025963298639, 0.012628712005185326, 0.00233833986205685]	0.127	21.455	F#	30	6	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.790
[0.048348142181118735, -0.010017478144801483, 0.055798287104838626, -0.0017396793848776656, 0.011638742424648523, 0.037304400461096759, -0.019176188410576746, -0.027876199618553407, -0.0022852993980604411, 0.0044092188454395945, -0.032214370271718994, 0.047575699149144231]	0.109	21.687	B	83	11	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.811
[0.040461519508833255, -0.051088032282258833, 0.040867158873530353, 0.00043863633635719671, -0.025714026879595956, 0.051295641064760505, 0.020646126404989251, 0.020069027596423417, 0.044273648981444036, -0.030633713427970593, -0.0033908215772487801, -0.0026694613881409405]	0.269	21.896	B	83	11	5	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.755
[-0.079316960240880585, -0.072472311701465675, 0.008130750468265148, -0.050729037400444515, -0.045737953881415973, 0.0084548884410271478, 0.040847393288415836, -0.011459993818425555, -0.02160595852367549, -0.013849694312255585, -0.031418579788987468, 0.038596991507706048]	0.166	22.129	B	83	11	5	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.717
[0.0013094336346967774, -0.0025336479760617275, 0.034716269953026548, 0.0080378828036946643, -0.080155981549380168, 0.0065921274712062638, -0.014805413153160881, -0.026392206897174877, 0.032906506611628791, -0.019983510913131539, -0.010262508101315437, 0.046357228959911762]	0.115	22.384	B	83	11	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.798
[0.031615521050711415, 0.065098389027398465, 0.080039244769802217, -0.058016634980785978, -0.024225208598173766, 0.056558773420981437, -0.0208332707342011, -0.013348991791130213, 0.011999349568846789, -0.020420348738788865, 0.0023761152540894945, 0.031603553333344254]	0.125	22.593	B	83	11	5	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.841
[0.0067540028083085471, -0.060179197460480352, 0.059044475591015298, -0.078302131351879925, -0.023406853347690468, 0.032498062826893506, -0.035187234170092924, 0.043681232100854415, 0.031526306372690091, -0.0047618114807878378, 0.019128852429291934, 0.054596958663405325]	0.128	22.825	E	88	4	6	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.728
[-0.043961981327770863, -0.19420524934984132, 0.013228826342572136, -0.078196833303394553, -0.017561395424093598, 0.039026785582216561, 0.028117530179307439, -0.019277098169280561, -0.057443831673677725, 0.0046697324157029653, 0.019976117515334017, -0.022082148680660177]	0.191	23.057	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.700
[0.026864202974259239, -0.11162624372450797, 0.14667713493777565, 0.025571299823831575, -0.062579079039088895, 0.057163694162282536, -0.032771414483998652, 0.0030900471912926808, -0.0057029614887350458, 0.027929053097426042, -0.0026990302143669563, 0.035426773648128858]	0.098	23.290	F#	30	6	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.819
[0.15898240568452171, -0.050665742541821143, 0.14052852853958575, -0.031488114309608906, -0.025269792027365453, 0.018288555873286035, -0.013855667365875153, 0.014193575159345256, -0.0021678172408913397, 0.0015235546703424147, -0.024302720481883162, 0.013395986914208333]	0.106	23.522	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.738
[-0.017572471153137544, -0.059500918411956608, 0.038486005422038533, -0.005802263084832472, -0.06058584479532101, -0.0023882867081935462, 0.05119912966924596, -0.017470310233418707, -0.0095534137534321727, 0.025951463267599232, -0.02795244526720525, 0.036189062305400324]	0.304	23.754	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.689
[0.076063726530964548, -0.11025633307021238, -0.0047277554305105744, -0.0138338827787202, -0.014057642377923951, 0.10468696277387989, 0.010483777843687382, 0.015424448135800585, 0.0038194492093857647, 0.023722924682110423, -0.0083207441063250787, 0.015075106912418852]	0.176	23.986	C	36	0	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.703
[-0.040680906601402209, -0.020913679759973738, 0.07145861994014506, -0.014856365581506985, -0.043298880188440289, 0.015566107917408582, 0.025155779270560907, 0.0012441343769846981, -0.012318550578192946, 0.01948605672739703, 0.0022670303180712106, 0.0021523101638793013]	0.112	24.218	A	81	9	5	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.768
[0.044530033914073147, 0.023272589067500828, 0.096688040171169762, -0.0066913361054970217, -0.043758301819401907, 0.026404064662299234, -0.0014945676627066884, -0.034806462966512505, -0.011684304338214614, 0.0080746542217601282, -0.017290984087830596, 0.0016780845100294551]	0.104	24.451	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.691
[0.040664631497884414, -0.030983295609108865, 0.091385913256150281, -0.027871034468429329, -0.077323170999883631, 0.029828932672649258, 0.04390683545059184, -0.019842262329504038, 0.0070539864899367586, 0.019825027637175963, 0.0059342117653285453, 0.0090508902008862128]	0.108	24.660	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.744
[-0.079022503118592449, -0.061119987136150217, 0.14909160191724363, 0.093548788413141931, -0.054261530660639427, -0.043514076682149759, -0.03081882770090795, -0.051942162799556608, 0.021627854064721088, 0.028510046479125892, 0.06660387430571546, 0.0035208951228130232]	0.184	24.892	A	81	9	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.459
[-0.072913760120401613, -0.12921048128475296, -0.077275946131954265, -0.024569780054013148, 0.0010116217933779619, 0.031174341366410063, 0.043213104620844205, -0.0014478119284059112, -0.011815716538286662, -0.03574460914925591, -0.019575703237143787, -0.018050478860099174]	0.218	24.915	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.565
[-0.041180366348578253, -0.0072552772088397737, 0.046127473836132693, -0.00071455622064967776, -0.016171864441475902, 0.022757562108249581, 0.022402512159959375, -0.025241276917950313, 0.013935260750768338, 0.026252732226203109, -0.021363707549267759, 0.023938349320045529]	0.104	25.147	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.766
[0.068021725099176866, 0.014832360805530352, 0.071111067672554984, 0.0036979929518151959, -0.0090737017192391821, 0.0021503134012248195, -0.0071407097008387953, -0.032304153339560729, 0.010183178932367178, 0.030745917550487851, -0.035567476431686229, 0.018676468229122323]	0.113	25.379	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.604
[-0.061575517545050494, -0.18982152750337622, 0.028338312544223691, -0.029966891521218682, -0.012889509918563084, 0.056192426585827925, 0.062935963197096656, 0.034625328353892669, 0.0019021451326984016, 0.042065609881149817, -0.040348358478356716, -0.080944332466431998]	0.242	25.588	A	81	9	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.666
[0.001048926172738898, -0.076314698146984522, -0.0013658274073428097, -0.04798536230634895, -0.016577588483104835, 0.042777464809051015, -0.0086399953596105212, -0.0020918409879337289, -0.012468699365862488, 0.018664607092320876, 0.011395827355345589, 0.037136027448190612]	0.240	25.612	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.754
[0.0013716767690640998, -0.081054287450406187, 0.0020725112691119185, -0.034829466461137014, -0.015077766298854945, 0.021479711373786802, 0.04879926860679161, -0.02705525886445985, -0.022156238658595274, -0.00026841228289704898, -0.043345223056519153, 0.012096603448115632]	0.182	25.844	E	52	4	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.700
[0.013909179209193667, -0.082458193372269173, 0.084652570363190766, -0.011771690562157502, -0.03051978783431682, 0.044634095317795268, 0.0017407689992222117, 0.023018604299886294, 0.0029520907008949659, 0.013739270570414165, -0.0083846831864830135, -0.0057437782337046682]	0.116	26.053	G	43	7	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.764
[0.10338451771849615, 0.016152920675213341, 0.1097160383928311, 0.021249138002979121, -0.053717070536090886, 0.010015792014023877, 0.022126566590538483, -0.046108113874597068, -0.0018654537323037829, 0.018322471733173411, -0.037431798342619692, -0.0046322760378211258]	0.090	26.285	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.606
[0.060558762627318373, 0.021247211403088096, 0.066341876791983487, -0.041920401212661162, -0.099973368520514277, 0.0276371157380546, 0.039287637738304862, -0.00067812795735690745, -0.042305891043228766, 0.034600359967753333, 0.0038397860544239592, 0.00037605031994628768]	0.140	26.517	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.496
[0.0015832413506621738, -0.047538022690193915, 0.022008938592226447, -0.067486884772169159, 0.032757096160977495, 0.051334321296908958, 0.074200581221703116, 0.018962149983360436, 0.0087765575186847626, 0.023789415792046045, 0.020948105481196286, 0.02006684084137943]	0.204	26.749	C#	37	1	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.611
[0.048075704719654493, -0.059295125126481843, 0.06180753180005661, -0.014134477607331348, -0.046161436197304208, 0.0097887864938232347, 0.04022700244247563, -0.001212967299140847, 0.037242506366776972, 0.014407367494490713, 0.042395662632458329, 0.029308678102203861]	0.155	26.982	C#	37	1	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.479
[0.11128265308389219, 0.0092145667947259625, 0.10601321962221899, -0.020371301845991396, -0.027022771140595103, 0.017958008070446507, 0.015359541185061941, -0.0064704636616248565, -0.040429804753100783, 0.025055735762663067, 0.010824847039366108, -0.015902086625203992]	0.097	27.214	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.566
[-0.0026829530940447282, -0.032843600378063505, 0.040991314043382639, 0.016219810471365823, -0.05467582487439894, -0.017327959022465842, 0.015380442907889025, 0.010134665734460686, -0.0039175052932933219, 0.011856945685733129, -0.009204911501115888, 0.037243016353405448]	0.442	27.446	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.551
[0.10369430357262989, -0.093202973090653465, -0.054617030211813508, -0.010778002629809586, 0.028142888218638962, 0.042337554392860022, 0.066604147305234118, 0.021222542233595664, -0.018116523226812533, 0.039198285335704033, 0.022175419453240489, 0.014609653594731122]	0.226	27.678	C	36	0	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.548
[0.14621191800562039, 0.017744242684907773, -0.023873956378798286, 0.013997233151713718, -0.034967136601826772, 0.006138165686863364, 0.031007032204879409, 0.0087354941509029064, 0.045637284936735904, 0.029180376416160014, 0.00092132519089785413, 0.042855532056640257]	0.114	27.910	C	36	0	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.518
[0.18128101885153899, 0.1115289968049747, 0.012505905245372517, 0.0041355226186816424, -0.0019452637633254704, 0.038727758507533148, 0.007453933181124299, -0.027177268103742894, -0.035709616847479676, -0.0027215949548617217, -0.0074872221866923664, -0.017162499541386812]	0.105	28.143	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.560
[-0.036350043771799158, -0.015684298744951943, -0.01873976596743664, 0.0055941014674059843, -0.0020052527448069088, -0.042021152212816729, -0.0096703507399330951, 0.021343743615093606, -0.0051089027897771233, -0.020279708431263473, 0.0077485537965134715, 0.0091710226657009883]	0.172	28.375	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.454
[0.013306702446395527, -0.011571459339012729, -0.061535081001455806, -0.020973699686492403, 0.0083774103987285988, 0.089124209707380553, -0.0067872009424599948, 0.017605654041894622, 0.019782590825847282, 0.027098567905485031, -0.0036019581457629852, 0.035241880241614496]	0.205	28.607	A	57	9	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.581
[-0.057765659365417284, -0.014763579242262492, 0.0062749694353104396, 0.022425342200266974, -0.023021452066370841, -0.0069962727568536522, 0.026521393392007431, -0.0044804466030802098, 0.027191366708919532, 0.015222725564298123, 0.054699167474551003, 0.05058560929039365]	0.131	28.839	G	43	7	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.462
[0.045953651314812875, 0.078721135963369868, 0.049455425194686375, -0.017948328035870754, -0.011550100935266519, 0.030434504289191987, 0.010448400609553153, -0.019292435468258377, -0.0099519374761939516, -0.0040913005237356694, -0.00094739826717179175, -0.00040848499256520573]	0.086	29.071	G#	32	8	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.590
[0.053177683798746302, -0.034593442757262685, 0.069557854162437191, -0.055594827162818508, -0.068308004188758389, -0.005552919043111124, 0.026184734655415435, 0.065910880105994038, 0.01387150637949144, -0.013890814882982067, 0.015150027480590323, 0.025979412703682186]	0.385	29.280	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.590
