time	chroma	timbre	dB
178.937	[0.225, 0.011, 0.019, 0.033, 0.058, 0.066, 0.159, 0.278, 0.222, 0.019, 0.118, 1.0]	[42.267, 95.946, -81.157, -87.131, -30.566, -45.93, -37.238, -41.113, 7.528, 11.9, 0.513, 6.153]	-23.741
179.182	[0.657, 0.216, 0.011, 0.026, 0.029, 0.016, 0.183, 0.796, 1.0, 0.242, 0.214, 0.546]	[45.011, 47.754, -61.301, -61.226, -34.304, -26.19, -65.999, -14.306, 15.822, 8.408, -3.896, -5.773]	-16.396
179.275	[0.024, 0.012, 0.012, 0.015, 0.008, 0.018, 0.064, 0.292, 1.0, 0.048, 0.015, 0.114]	[45.374, 17.716, -76.868, 16.311, -14.273, -12.751, -48.59, -36.987, -6.52, 10.398, -28.403, 0.883]	-15.610
179.750	[0.163, 0.021, 0.024, 0.05, 0.144, 0.098, 0.307, 1.0, 0.808, 0.062, 0.093, 0.525]	[41.156, 63.252, -32.62, -76.493, -15.327, -4.872, -39.147, -13.399, -9.451, -11.785, 1.301, -19.812]	-23.435
180.030	[0.128, 0.021, 0.018, 0.106, 0.073, 0.045, 0.043, 0.463, 1.0, 0.106, 0.018, 0.069]	[45.901, 40.408, -7.024, 6.379, 1.452, -29.324, -27.215, 0.762, -4.003, 15.304, 0.323, -2.55]	-19.512
180.495	[0.153, 0.029, 0.106, 0.514, 0.143, 0.188, 0.594, 0.383, 1.0, 0.147, 0.13, 0.177]	[39.303, 56.149, -7.341, -26.72, -22.609, -34.24, -22.452, 5.479, -54.083, -3.448, -7.536, -17.037]	-23.143
180.767	[0.037, 0.019, 0.037, 0.1, 0.018, 0.043, 0.036, 0.204, 1.0, 0.118, 0.048, 0.043]	[42.424, 60.813, -15.152, 51.651, -4.607, 10.042, -9.517, -8.579, -36.618, 10.55, -28.188, -13.369]	-23.302
181.231	[0.051, 0.04, 0.03, 0.125, 0.024, 0.134, 0.312, 0.304, 1.0, 0.186, 0.058, 0.067]	[39.289, 117.829, 16.573, -56.65, -28.795, 7.864, -3.949, 13.295, -30.128, -18.951, 7.484, -11.866]	-26.198
181.516	[0.036, 0.352, 0.046, 1.0, 0.222, 0.118, 0.256, 0.087, 0.13, 0.023, 0.234, 0.041]	[45.227, 61.098, -35.086, -23.763, -15.127, 1.678, -7.518, -29.161, -15.527, 42.695, -14.42, -7.496]	-19.581
181.836	[0.296, 0.994, 0.819, 1.0, 0.624, 0.595, 0.107, 0.121, 0.128, 0.013, 0.025, 0.089]	[41.551, 103.836, -35.549, 12.047, -79.517, -64.621, -21.232, -44.152, -32.417, 16.033, -16.031, -10.274]	-17.886
181.995	[0.031, 0.34, 0.086, 0.671, 0.233, 0.034, 0.12, 1.0, 0.302, 0.042, 0.276, 0.047]	[44.654, 128.553, -14.643, -56.792, -53.614, -5.034, -15.645, -20.296, -37.326, -5.463, -4.339, -9.048]	-21.200
182.271	[0.007, 0.009, 0.025, 0.151, 0.055, 0.026, 0.046, 0.158, 1.0, 0.038, 0.044, 0.011]	[47.902, 40.464, -53.773, 1.541, -27.019, -6.81, -30.999, -41.626, -43.963, -16.671, 2.053, -7.826]	-14.306
182.770	[0.014, 0.08, 0.022, 0.118, 0.046, 0.027, 0.082, 1.0, 0.516, 0.024, 0.069, 0.04]	[46.086, 79.845, -23.821, -28.01, -44.141, -14.531, -41.902, 15.155, -42.135, -4.742, 0.807, 0.052]	-18.916
183.042	[0.129, 0.171, 0.049, 0.295, 1.0, 0.154, 0.125, 0.75, 0.415, 0.04, 0.028, 0.307]	[46.937, 108.189, -11.73, -3.857, -37.46, -15.067, -17.011, -33.56, -51.432, 16.159, 15.236, 2.086]	-20.795
183.374	[0.271, 0.449, 0.382, 0.416, 0.557, 0.458, 0.403, 1.0, 0.969, 0.238, 0.029, 0.157]	[45.132, 40.297, -20.739, -13.707, -55.66, -31.128, -41.594, 23.355, -44.046, -10.488, 8.45, 2.666]	-16.732
183.483	[0.096, 0.104, 0.038, 0.204, 0.749, 0.159, 0.263, 0.878, 1.0, 0.056, 0.02, 0.38]	[45.174, 98.559, -21.354, -45.849, -45.968, -5.08, -44.544, 12.247, -33.628, -21.956, -5.605, 4.111]	-17.921
183.792	[0.107, 0.064, 0.065, 0.059, 0.278, 0.245, 0.242, 1.0, 0.552, 0.103, 0.018, 0.229]	[44.308, 80.096, -41.241, 53.557, -30.281, -59.03, -46.778, 1.018, -16.047, 10.286, -9.69, 1.995]	-16.371
184.090	[0.241, 0.736, 0.692, 0.71, 1.0, 0.884, 0.262, 0.717, 0.403, 0.136, 0.026, 0.272]	[38.844, 176.068, -53.432, -60.602, -33.975, 12.935, -64.547, 22.975, 30.71, -27.545, -14.304, 4.196]	-24.582
184.256	[0.154, 0.062, 0.052, 0.31, 0.882, 0.256, 0.39, 0.4, 1.0, 0.059, 0.035, 0.321]	[39.361, 189.358, -55.665, -9.27, -48.365, 14.017, -46.568, -47.327, -6.041, 12.94, -42.776, 9.553]	-23.447
184.519	[0.074, 0.016, 0.016, 0.013, 0.053, 0.162, 0.076, 0.15, 0.179, 0.017, 0.05, 1.0]	[42.126, 40.263, -71.24, -18.378, -24.797, 59.259, -9.698, -46.514, -26.124, 45.385, -13.267, -5.446]	-27.076
185.004	[0.188, 0.017, 0.01, 0.026, 0.047, 0.018, 0.099, 0.286, 0.117, 0.016, 0.087, 1.0]	[41.705, 58.548, -61.078, -68.015, -41.252, -0.135, -23.482, 3.965, -17.475, -17.18, 8.06, -15.532]	-23.078
185.286	[0.704, 0.081, 0.054, 0.086, 0.064, 0.094, 0.573, 0.567, 0.61, 0.038, 0.187, 1.0]	[42.855, 59.469, -64.74, 47.99, -20.9, -32.338, -31.868, -32.996, -16.028, 5.954, -9.872, -19.239]	-18.901
185.754	[0.884, 0.262, 0.022, 0.058, 0.144, 0.075, 0.513, 0.93, 0.932, 1.0, 0.05, 0.491]	[43.592, 35.769, -47.96, -80.039, -12.34, -0.711, -49.911, -17.095, -8.106, -11.435, 11.958, -17.898]	-23.919
186.015	[0.09, 0.04, 0.024, 0.074, 0.054, 0.248, 0.52, 0.736, 1.0, 0.135, 0.032, 0.101]	[47.33, 51.478, -8.829, -29.795, -9.42, -16.544, -23.966, 8.66, 5.696, 5.239, -7.914, -6.707]	-16.318
186.394	[0.225, 0.121, 0.106, 0.143, 0.223, 0.283, 0.99, 1.0, 0.632, 0.444, 0.328, 0.025]	[46.239, 53.415, -35.722, -33.554, -33.302, -28.829, -64.328, -8.043, 13.435, 3.6, -5.169, -17.348]	-16.044
186.495	[0.227, 0.073, 0.032, 0.139, 0.043, 0.062, 0.275, 0.844, 1.0, 0.074, 0.02, 0.138]	[45.616, 37.154, -17.222, -21.827, -17.279, -27.5, -46.746, -13.579, -0.764, 18.968, -11.875, 1.423]	-15.884
186.763	[0.034, 0.068, 0.056, 0.085, 0.029, 0.027, 0.074, 0.321, 1.0, 0.1, 0.021, 0.024]	[45.799, 43.239, -36.458, 12.492, -19.652, -21.847, -40.47, -26.476, 3.8, 12.382, -18.496, 12.799]	-16.573
186.979	[0.006, 0.004, 0.007, 0.032, 0.006, 0.016, 0.043, 0.141, 1.0, 0.356, 0.007, 0.007]	[43.375, 54.483, -31.962, -82.111, -24.314, -16.275, -58.086, 6.381, 24.202, 5.702, 4.651, 8.711]	-19.459
187.215	[0.01, 0.007, 0.006, 0.03, 0.009, 0.039, 0.124, 0.096, 1.0, 0.173, 0.02, 0.013]	[45.583, 90.088, -45.558, -58.336, -44.491, -17.079, -77.931, -34.215, 1.96, 17.705, -8.545, -6.931]	-15.846
187.523	[0.007, 0.023, 0.107, 1.0, 0.259, 0.034, 0.087, 0.047, 0.378, 0.045, 0.153, 0.014]	[44.515, 48.52, -53.363, 14.338, -39.639, -32.92, -52.446, -31.091, -0.426, 26.99, -23.871, -1.629]	-15.781
188.000	[0.023, 0.501, 0.077, 1.0, 0.321, 0.024, 0.1, 0.293, 0.907, 0.154, 0.417, 0.054]	[42.553, 96.075, -37.774, -42.325, -48.617, -14.087, -42.555, 2.895, -32.774, -10.162, 1.896, -13.664]	-21.691
188.292	[0.019, 0.049, 0.196, 1.0, 0.446, 0.107, 0.242, 0.257, 0.378, 0.087, 0.224, 0.043]	[43.886, 108.865, -44.636, 71.314, -36.479, -32.74, -35.528, -8.595, -22.574, -5.846, -20.253, -15.09]	-18.996
188.747	[0.098, 0.554, 0.119, 0.733, 0.282, 0.068, 0.251, 0.834, 1.0, 0.145, 0.417, 0.132]	[41.274, 137.89, 6.75, -58.172, -54.743, 22.946, -15.444, 12.097, -54.026, -15.011, 28.975, 5.586]	-28.260
189.011	[0.025, 0.027, 0.039, 0.305, 1.0, 0.275, 0.039, 0.039, 0.155, 0.02, 0.024, 0.195]	[47.872, 89.004, 13.389, 30.562, 7.773, 11.198, -0.727, 4.464, -7.082, -8.245, -30.3, -4.54]	-17.651
189.520	[0.127, 0.1, 0.054, 0.298, 1.0, 0.269, 0.085, 0.449, 0.474, 0.029, 0.033, 0.553]	[43.694, 97.609, -18.741, -25.1, -34.268, -15.689, -41.928, 0.174, -27.779, -0.555, 0.467, 2.082]	-19.025
189.787	[0.174, 0.184, 0.157, 0.145, 0.861, 0.436, 0.306, 1.0, 0.73, 0.061, 0.028, 0.565]	[41.944, 91.514, -41.587, 50.892, -49.042, -51.857, -34.657, -2.121, -33.421, -3.416, -11.316, 8.841]	-18.232
190.126	[0.205, 1.0, 0.233, 0.133, 0.152, 0.136, 0.082, 0.086, 0.07, 0.028, 0.003, 0.04]	[41.25, -100.052, -45.42, -39.119, 43.296, -16.525, -29.343, -8.529, 11.614, 26.534, 18.116, 27.694]	-26.486
190.234	[0.118, 1.0, 0.338, 0.291, 0.413, 0.341, 0.068, 0.08, 0.078, 0.03, 0.017, 0.06]	[43.258, -5.635, -37.896, -39.905, 15.369, -19.0, -56.959, 25.699, 0.548, -23.84, 6.356, 14.861]	-19.271
190.416	[0.09, 1.0, 0.446, 0.146, 0.181, 0.183, 0.091, 0.103, 0.114, 0.042, 0.004, 0.041]	[46.361, -31.313, 0.117, -30.076, 30.779, -19.982, -22.725, 17.664, -9.849, 1.757, 3.299, 32.36]	-19.220
190.537	[0.172, 0.066, 0.015, 0.01, 0.029, 0.142, 0.063, 0.019, 0.042, 0.013, 0.037, 1.0]	[47.244, 24.436, -42.429, -19.257, -20.316, -24.608, -11.065, 1.56, -11.674, 4.878, -17.437, 1.159]	-15.201
190.847	[0.921, 0.132, 0.014, 0.017, 0.027, 0.02, 0.097, 0.061, 0.144, 0.125, 0.229, 1.0]	[41.938, -53.237, -8.589, -48.947, -34.643, -26.2, 13.973, -2.376, -20.975, -3.805, -1.655, 3.424]	-20.132
190.961	[0.222, 0.029, 0.017, 0.04, 0.064, 0.049, 0.156, 0.277, 0.471, 0.173, 0.121, 1.0]	[44.601, -22.1, 2.015, -39.097, -14.338, -26.643, 9.075, 36.689, -19.603, -15.055, -10.722, 14.915]	-17.665
191.225	[0.076, 0.076, 0.033, 0.045, 0.033, 0.041, 0.125, 0.421, 1.0, 0.192, 0.032, 0.269]	[44.941, -11.877, -37.123, -12.426, 0.869, -3.435, -14.85, 9.69, 2.794, -8.185, -25.523, 16.372]	-16.561
191.762	[0.253, 0.109, 0.038, 0.063, 0.2, 0.12, 0.467, 1.0, 0.766, 0.071, 0.04, 0.468]	[39.544, 111.683, -20.51, -56.01, -36.884, -2.276, -14.739, -5.957, -21.068, 2.26, 0.802, -4.196]	-25.546
191.965	[0.545, 0.306, 0.065, 0.172, 0.094, 0.56, 1.0, 0.491, 0.213, 0.116, 0.281, 0.827]	[45.804, 79.734, 30.545, -40.359, -2.274, 12.855, 25.534, -0.154, -15.168, 19.475, -9.138, 18.668]	-20.663
192.207	[0.134, 0.019, 0.004, 0.073, 0.03, 0.131, 0.377, 0.016, 0.045, 0.009, 0.031, 1.0]	[46.777, 46.522, -48.975, -21.004, -35.379, -36.301, -15.147, 14.217, -28.191, -4.849, -6.969, 14.467]	-13.340
192.563	[0.586, 0.048, 0.01, 0.018, 0.008, 0.049, 0.722, 0.296, 0.156, 0.054, 0.265, 1.0]	[45.06, 58.145, -44.65, -58.006, -57.624, -23.883, -44.13, -0.799, -11.186, -0.058, 3.129, -12.807]	-16.517
192.744	[0.062, 0.061, 0.063, 0.061, 0.02, 0.096, 0.375, 1.0, 0.356, 0.031, 0.029, 0.337]	[44.639, 33.807, -39.211, 28.786, -38.014, -21.294, -34.874, 1.321, -8.372, -32.718, -25.3, -1.42]	-15.237
193.258	[0.443, 0.414, 0.044, 0.082, 0.042, 0.274, 0.664, 1.0, 0.567, 0.036, 0.059, 0.837]	[37.611, 69.238, -37.09, -32.842, -40.983, -14.995, -36.363, -4.233, -19.124, -20.173, 7.588, 3.614]	-25.135
193.510	[0.015, 0.156, 0.02, 0.023, 0.014, 0.071, 1.0, 0.223, 0.066, 0.007, 0.015, 0.014]	[44.6, 84.014, -7.085, 51.635, -15.017, 12.148, -14.797, -1.869, -7.299, -3.872, -37.697, -3.158]	-24.976
194.228	[0.041, 0.235, 0.109, 0.064, 0.036, 0.116, 1.0, 0.391, 0.207, 0.03, 0.024, 0.053]	[37.388, 58.348, -23.091, 34.655, -23.379, -0.496, 8.043, 22.622, -10.241, -29.419, -17.935, 8.321]	-25.030
194.757	[0.027, 0.095, 0.021, 0.032, 0.024, 0.104, 0.446, 1.0, 0.308, 0.012, 0.058, 0.052]	[40.258, 194.566, -21.813, -57.364, -69.357, 40.054, -17.751, 12.356, -54.602, -7.602, 13.785, -11.102]	-30.794
195.041	[0.03, 0.187, 0.062, 0.005, 0.024, 0.255, 1.0, 0.094, 0.05, 0.004, 0.004, 0.003]	[44.026, 28.976, -40.895, 19.659, -48.125, -33.143, -17.846, -15.633, -32.422, 26.662, -33.848, -3.147]	-21.503
195.476	[0.519, 0.989, 0.252, 0.069, 0.049, 0.527, 1.0, 0.165, 0.102, 0.037, 0.016, 0.025]	[38.826, 77.177, -45.567, -40.959, -71.726, -16.521, -9.838, -1.211, -44.724, -11.354, -2.03, -10.375]	-23.540
195.706	[0.236, 1.0, 0.222, 0.083, 0.049, 0.143, 0.135, 0.172, 0.206, 0.034, 0.046, 0.266]	[40.123, 49.871, -43.469, -32.358, -28.462, 7.961, -42.312, -19.476, -11.616, -31.946, -26.947, -1.431]	-23.042
196.289	[0.616, 1.0, 0.327, 0.26, 0.071, 0.075, 0.046, 0.044, 0.056, 0.049, 0.085, 0.146]	[44.552, 273.129, -79.014, -59.526, 21.083, 19.244, -67.363, 32.552, 51.656, -60.944, 21.141, 7.296]	-23.181
196.452	[0.221, 1.0, 0.138, 0.075, 0.081, 0.332, 0.174, 0.163, 0.079, 0.03, 0.051, 0.137]	[44.502, 227.109, -62.839, -76.996, -11.032, -7.042, -48.634, -85.903, -11.57, 31.658, -41.582, 8.251]	-18.283
196.755	[0.323, 1.0, 0.075, 0.054, 0.058, 0.195, 0.975, 0.254, 0.041, 0.02, 0.02, 0.145]	[46.783, 134.423, -43.986, -75.481, -33.816, -3.384, -88.562, -2.077, 33.35, -4.69, -8.858, -18.306]	-15.696
197.232	[0.063, 0.242, 0.059, 0.117, 0.188, 0.327, 1.0, 0.321, 0.126, 0.025, 0.027, 0.022]	[41.162, 61.499, -61.625, -50.929, -9.643, -6.204, -49.824, -74.287, -16.357, 24.527, -41.811, -4.357]	-23.370
197.654	[0.157, 0.389, 0.331, 0.588, 1.0, 0.502, 0.563, 0.523, 0.33, 0.33, 0.114, 0.042]	[41.569, -49.634, -56.351, -60.193, 33.297, -38.613, -75.461, -3.275, 38.433, 6.233, 15.062, 3.28]	-20.333
197.753	[0.056, 0.333, 0.321, 0.601, 1.0, 0.796, 0.911, 0.873, 0.371, 0.359, 0.049, 0.018]	[42.719, 25.844, -58.251, -36.585, 9.907, -28.856, -78.884, -7.04, 28.419, -3.011, -2.302, -5.148]	-19.050
197.891	[0.056, 0.254, 0.204, 0.308, 0.864, 0.793, 1.0, 0.955, 0.324, 0.336, 0.023, 0.039]	[43.712, 143.04, -44.993, -65.869, -25.318, 15.124, -79.58, 6.454, 37.025, -38.322, -3.454, -18.183]	-19.584
198.043	[0.151, 0.256, 0.078, 0.34, 0.86, 0.422, 1.0, 0.517, 0.163, 0.042, 0.031, 0.345]	[47.206, 122.629, -2.855, -13.512, -41.396, -22.592, 6.284, -52.222, -55.231, 20.735, 1.123, 13.603]	-21.014
198.293	[0.053, 0.078, 0.064, 0.45, 1.0, 0.445, 0.836, 0.947, 0.151, 0.036, 0.041, 0.332]	[48.142, 31.326, 10.214, 0.418, -11.214, -39.697, 12.885, 20.615, -29.997, -7.025, -1.958, 30.613]	-12.550
198.721	[0.038, 0.033, 0.047, 0.124, 0.162, 0.067, 0.135, 0.353, 1.0, 0.124, 0.015, 0.129]	[45.43, 40.819, -32.822, -29.62, -11.628, -19.349, -38.844, -16.025, 3.48, 5.584, -16.341, 10.738]	-15.615
199.092	[0.026, 0.017, 0.017, 0.153, 0.362, 0.141, 0.098, 0.088, 1.0, 0.055, 0.016, 0.059]	[45.393, 4.663, -16.471, -48.865, 3.538, -8.095, -7.055, 0.876, -12.242, -3.705, -16.042, 13.914]	-17.990
199.488	[0.071, 0.021, 0.016, 0.019, 0.037, 0.137, 0.072, 0.034, 0.218, 0.069, 0.052, 1.0]	[42.883, -21.789, -60.225, -1.039, -14.056, -23.67, -14.834, 0.126, -23.573, -10.895, -25.896, 8.303]	-16.717
199.988	[0.168, 0.015, 0.009, 0.019, 0.051, 0.028, 0.11, 0.263, 0.217, 0.014, 0.062, 1.0]	[40.777, 55.464, -56.954, -86.367, -41.721, 11.209, -15.376, 7.864, -6.036, -38.464, 4.631, -7.162]	-24.934
200.279	[0.19, 0.05, 0.048, 0.069, 0.085, 0.071, 0.189, 0.795, 0.935, 0.063, 0.119, 1.0]	[42.881, 91.607, -58.815, 53.513, -35.099, -21.715, -16.976, 12.389, -6.854, -14.208, -10.44, -10.928]	-19.155
200.737	[0.296, 0.039, 0.028, 0.088, 0.205, 0.095, 0.312, 1.0, 0.387, 0.026, 0.031, 0.654]	[43.33, 138.908, -21.243, -6.704, -14.086, -40.956, -28.239, -17.667, -21.095, 21.446, -8.898, 8.246]	-25.211
201.027	[0.051, 0.03, 0.052, 0.299, 1.0, 0.328, 0.037, 0.025, 0.176, 0.02, 0.031, 0.318]	[43.628, 102.205, -30.862, 12.789, -35.27, 5.711, -12.639, -0.811, -34.548, 2.048, -17.541, 13.977]	-20.107
201.502	[0.17, 0.087, 0.024, 0.395, 1.0, 0.343, 0.083, 0.345, 0.447, 0.015, 0.02, 0.468]	[39.487, 97.605, -52.218, -57.222, -57.137, -7.786, -16.482, 10.503, -24.406, -14.42, -4.793, -2.404]	-23.751
201.761	[0.04, 0.067, 0.079, 0.333, 1.0, 0.428, 0.108, 0.157, 0.296, 0.05, 0.1, 0.192]	[43.314, 75.534, -38.703, 69.032, 10.659, -3.139, -4.361, 16.459, 10.6, -9.117, -23.622, -29.547]	-21.526
202.196	[0.071, 0.03, 0.035, 0.263, 1.0, 0.287, 0.307, 0.296, 0.242, 0.037, 0.033, 0.435]	[36.306, 88.679, -36.222, -2.656, -14.774, -16.215, -34.839, -17.207, 2.826, 26.232, -12.662, -17.283]	-26.638
202.518	[0.041, 0.023, 0.025, 0.022, 0.251, 0.173, 0.035, 0.009, 0.019, 0.006, 0.05, 1.0]	[43.416, 16.697, -37.442, -4.45, -10.83, 21.0, 26.721, -17.303, -13.308, 3.218, 0.444, 6.29]	-27.632
203.002	[0.102, 0.003, 0.003, 0.044, 0.185, 0.039, 0.009, 0.024, 0.032, 0.004, 0.08, 1.0]	[42.095, -12.785, -68.169, -25.741, -3.583, -62.496, -9.664, -17.676, 20.537, 14.209, -7.27, -6.643]	-21.573
203.275	[0.168, 0.033, 0.029, 0.037, 0.306, 0.042, 0.156, 0.038, 0.076, 0.022, 0.079, 1.0]	[44.365, 58.382, -46.408, 62.686, 2.591, -9.633, -2.507, -16.023, 16.625, -11.329, -10.006, -28.755]	-20.683
203.755	[0.311, 0.578, 0.536, 0.657, 1.0, 0.75, 0.306, 0.303, 0.227, 0.087, 0.114, 0.242]	[43.212, 122.56, -13.614, -43.34, -39.24, -0.342, -12.098, 12.374, -5.995, -6.162, 8.279, -17.45]	-23.966
203.907	[0.2, 0.049, 0.033, 0.089, 0.11, 0.267, 0.616, 0.109, 0.073, 0.059, 0.124, 1.0]	[46.254, 82.855, -4.145, -38.595, -23.954, -14.167, 4.137, -31.263, -11.771, 20.651, -37.006, 13.684]	-16.373
204.465	[0.329, 0.077, 0.013, 0.028, 0.064, 0.049, 0.157, 0.14, 0.044, 0.015, 0.063, 1.0]	[44.704, 101.771, -63.033, -65.936, -34.198, -14.125, -14.512, 8.026, -15.152, -29.438, -0.589, 7.622]	-18.461
204.761	[0.126, 0.04, 0.037, 0.074, 0.049, 0.077, 0.286, 0.587, 1.0, 0.081, 0.028, 0.147]	[47.205, 50.108, -29.648, -30.36, -12.082, -6.899, -4.013, -26.683, -25.555, -6.346, -14.827, 7.852]	-15.673
204.969	[0.126, 0.082, 0.051, 0.098, 0.041, 0.033, 0.041, 0.32, 1.0, 0.279, 0.061, 0.015]	[46.991, 9.167, 17.421, -31.994, 3.294, -36.356, 12.875, 8.674, -22.946, -5.967, -1.644, 18.948]	-14.559
205.068	[0.14, 0.044, 0.025, 0.067, 0.012, 0.014, 0.037, 0.115, 1.0, 0.137, 0.079, 0.03]	[48.036, 46.796, 20.811, -19.719, -21.066, -31.457, -10.483, 13.689, -21.295, -8.074, 3.938, 7.372]	-13.409
205.219	[0.129, 0.029, 0.012, 0.077, 0.012, 0.05, 0.091, 0.122, 1.0, 0.138, 0.022, 0.104]	[47.407, 93.485, -30.561, 7.636, -11.303, -31.96, -32.556, -34.808, -9.652, -6.415, 0.132, 10.138]	-13.858
205.515	[0.009, 0.155, 0.026, 0.02, 0.019, 0.163, 1.0, 0.456, 0.426, 0.351, 0.08, 0.015]	[45.965, 51.735, -35.606, -0.093, -46.404, 1.794, -42.195, 15.798, -35.175, -26.227, -10.506, -11.66]	-16.258
206.013	[0.06, 0.259, 0.07, 0.128, 0.03, 0.364, 1.0, 0.382, 0.418, 0.104, 0.176, 0.05]	[40.346, 116.411, -32.154, -34.436, -15.408, -8.892, -19.235, -0.838, -3.646, -40.063, -4.313, 0.699]	-22.314
206.222	[0.438, 0.154, 0.056, 0.091, 0.022, 0.06, 0.304, 0.286, 0.335, 0.048, 0.047, 1.0]	[42.873, 223.595, -72.46, -67.722, -8.537, -7.126, -32.455, -20.534, 7.275, 9.79, -28.713, 28.292]	-20.095
206.548	[0.321, 0.05, 0.009, 0.065, 0.01, 0.043, 0.202, 0.063, 1.0, 0.078, 0.036, 0.651]	[45.462, 27.498, 5.51, -53.128, -6.523, -11.759, -0.36, -2.053, -11.615, 8.511, 8.115, 31.688]	-19.759
206.773	[0.473, 0.071, 0.017, 0.07, 0.042, 0.054, 0.346, 0.582, 1.0, 0.499, 0.098, 0.977]	[47.224, 76.933, -2.462, -7.566, -12.496, -33.106, -2.471, 4.36, -16.868, -10.152, -10.222, 32.039]	-14.815
207.030	[0.558, 0.11, 0.02, 0.06, 0.008, 0.022, 0.108, 0.316, 0.22, 0.031, 0.139, 1.0]	[45.078, 75.735, -30.563, -18.975, -40.38, -10.419, -3.856, -5.551, -46.009, 13.092, -11.217, 5.677]	-17.890
207.231	[0.38, 0.08, 0.006, 0.013, 0.004, 0.019, 0.081, 0.023, 0.016, 0.009, 0.044, 1.0]	[45.402, 136.639, -106.535, -33.442, -26.028, -8.979, -32.409, -28.527, -5.156, -28.666, -2.101, 0.045]	-17.426
207.514	[0.183, 0.119, 0.097, 0.135, 0.123, 0.211, 0.201, 0.213, 1.0, 0.141, 0.14, 0.682]	[46.751, 84.832, -15.238, -36.676, -32.692, 6.079, 1.422, -24.721, -34.164, -2.636, -13.999, -1.549]	-20.685
208.230	[0.061, 0.182, 0.1, 0.111, 0.117, 0.323, 1.0, 0.284, 0.861, 0.081, 0.027, 0.051]	[45.052, 78.257, -31.398, -38.891, -30.686, 2.308, -50.526, -4.126, -0.023, -4.408, -27.306, 8.817]	-16.855
208.972	[0.083, 0.262, 0.069, 0.083, 0.07, 0.271, 1.0, 0.82, 0.601, 0.08, 0.09, 0.071]	[40.793, 84.654, -14.957, -91.108, -50.148, -8.275, -44.117, 54.686, -30.803, -23.191, 6.562, -16.758]	-24.091
209.287	[0.183, 0.079, 0.028, 0.025, 0.019, 0.081, 0.564, 0.171, 0.168, 0.039, 0.063, 1.0]	[42.599, 87.92, -52.45, 51.764, -28.901, -50.465, -26.596, -22.855, -30.322, 1.835, -24.618, -0.323]	-18.726
209.745	[0.472, 0.049, 0.03, 0.071, 0.073, 0.226, 0.455, 0.122, 0.062, 0.02, 0.069, 1.0]	[41.69, 131.225, -6.434, -81.868, -35.753, 12.69, -3.702, 0.107, -18.298, -5.124, 7.643, -13.071]	-25.310
209.967	[1.0, 0.357, 0.286, 0.305, 0.35, 0.345, 0.466, 0.474, 0.42, 0.424, 0.913, 0.657]	[44.754, 144.83, 3.937, -34.494, -47.575, -32.912, -37.492, 1.828, -13.674, -2.208, -5.208, -8.71]	-16.970
210.048	[0.028, 0.01, 0.006, 0.058, 0.008, 0.013, 0.046, 0.226, 1.0, 0.075, 0.017, 0.202]	[45.606, 53.48, 17.527, 12.39, -44.536, -38.236, 20.549, 6.081, -43.537, 26.798, -12.559, -8.155]	-15.634
210.710	[0.044, 0.053, 0.054, 0.128, 0.065, 0.072, 0.068, 0.324, 1.0, 0.158, 0.033, 0.06]	[41.943, 39.432, 48.815, 19.016, -26.759, 1.712, 37.467, 14.773, -39.183, -15.986, -42.563, -12.747]	-19.298
211.127	[0.248, 0.044, 0.061, 0.14, 0.365, 0.329, 0.686, 0.754, 1.0, 0.792, 0.466, 0.013]	[35.777, 43.404, 43.356, 3.909, -37.154, -53.379, 46.807, 2.568, -35.123, 1.356, -6.896, -4.139]	-25.343
211.231	[0.06, 0.033, 0.011, 0.088, 0.019, 0.123, 0.302, 0.244, 1.0, 0.083, 0.053, 0.039]	[40.065, 127.548, 47.503, -48.634, -32.461, -6.445, 38.212, 6.572, -34.598, -15.504, 1.695, -4.982]	-25.367
211.517	[0.02, 0.034, 0.077, 1.0, 0.143, 0.096, 0.28, 0.062, 0.064, 0.021, 0.074, 0.087]	[44.511, 55.83, -15.735, 16.052, -15.011, -1.362, 5.484, -12.06, -38.718, 34.207, -31.544, 0.837]	-18.439
211.964	[0.032, 0.029, 0.064, 1.0, 0.217, 0.028, 0.081, 0.297, 0.384, 0.019, 0.134, 0.093]	[40.831, 87.19, 39.316, -62.802, -21.215, -3.238, 8.632, 33.23, -18.287, -24.118, -6.553, -5.281]	-23.137
212.288	[0.017, 0.029, 0.034, 0.342, 0.052, 0.037, 0.045, 0.112, 1.0, 0.033, 0.046, 0.022]	[46.131, 77.139, 16.966, 48.688, -16.666, -23.21, 44.649, -14.93, -50.715, 16.764, -15.563, 15.493]	-18.300
212.758	[0.051, 0.138, 0.04, 0.285, 0.069, 0.046, 0.037, 0.118, 1.0, 0.07, 0.083, 0.106]	[44.636, 106.819, 33.486, -22.955, -49.982, -11.082, 11.663, 23.044, -56.023, -16.433, 13.095, 7.537]	-21.001
212.939	[0.099, 0.28, 0.269, 0.347, 0.239, 0.234, 0.526, 0.555, 1.0, 0.76, 0.265, 0.1]	[45.601, 137.998, 63.372, 0.047, -42.404, -29.683, 19.907, 13.48, -22.626, -5.156, -6.586, 1.942]	-15.623
