time	MFCC	ZC	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
82.756	[0.087042525278108629, 0.06495355720864851, 0.026339469621620367, -0.053597482195259179, 0.02535739923987285, -0.01985960684453562]	0.096	G	43	7	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.402
82.988	[0.096040179457579977, 0.055169800390876045, 0.011797762428732855, -0.058323159679516644, -0.044140462614225578, -0.0010547705120141034]	0.114	F	29	5	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.399
83.244	[0.2280425414705049, -0.041506187915524365, -0.1096590190445411, -0.011195699087398901, -0.01309430571503778, 0.080096186523861523]	0.054	G#	56	8	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.349
83.383	[0.13556105219156703, -0.053537560115173258, -0.0392556982298604, -0.081578800672048785, 0.039045578490750729, 0.013255637498165398]	0.044	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.432
83.754	[0.4229030181431917, 0.13883924569663972, -0.015327521825581563, -0.12899250073944882, 0.025373867807735161, -0.087109333698905722]	0.113	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.525
83.778	[0.12543095677469543, 0.072205312147301901, -0.04742246176984663, -0.046064476421787182, -0.084627379589990032, 0.01262789063027032]	0.047	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.713
83.894	[0.084546221137124497, 0.035557484145979264, -0.003346435528026119, -0.048783837267903273, -0.041433970768387278, -0.01500403246988256]	0.034	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.562
84.126	[0.16416410292591074, 0.080005599845771588, -0.033711156106084411, -0.10019552572332877, -0.072757715792050953, -0.062203016798702493]	0.038	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.436
84.242	[0.11891595189710445, 0.014858159724773452, -0.044792174535855579, -0.0038200800556524293, -0.065667397465780888, -0.044614656992477929]	0.101	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.403
84.497	[0.10416411642217779, 0.046025728927077555, -0.04329623029878904, -0.0027422976244584362, -0.04114625678712476, -0.022679281867975454]	0.141	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.465
84.683	[0.063622495660755549, 0.057988882166514905, -0.061412715593312649, -0.02523406768070028, 0.057590779835288798, 0.022845997685642102]	0.107	B	35	11	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.231
85.008	[0.10033004461942011, 0.038884448312758058, -0.0062210750828500224, -0.034400172495664648, -0.0094311573388617814, -0.042794584729411556]	0.185	B	35	11	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.217
85.264	[0.17171684905752921, 0.064573329216394248, 0.023656633533103367, -0.073273828195651397, -0.048113081966295705, -0.044024764149045319]	0.174	F#	42	6	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.633
85.380	[0.22434407423020941, 0.097775554293382722, 0.029985713626134152, -0.069733472433064589, -0.10320130193067217, -0.031007209302257109]	0.155	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.687
85.403	[0.069234151181296791, -0.053089021021232752, 0.086501740598987992, -0.090320736677593896, 0.034669995041055161, -0.040732837243501192]	0.174	A	57	9	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.608
85.519	[-0.048312180877133633, 0.014739529123068902, 0.032279142336796143, 0.011624065896053092, 0.0096733554732259617, -0.0051022594393983489]	0.191	D#	51	3	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.265
85.821	[0.077711176234118301, 0.0089980393200586681, -0.090592795501153053, 1.5968018847936711e-05, 0.044536663758883439, 0.0046349043450544854]	0.136	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.301
86.007	[-0.0097553315226245937, -0.033337448163520932, -0.078486445269372582, -0.012617869417578136, -0.0068076121749150453, 0.0064333539826124907]	0.089	A	57	9	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.418
86.216	[0.025189239863423352, -0.049419897085474562, -0.09113670960458016, -0.041740025646923216, 0.012952586442062181, 0.0052231655885551309]	0.080	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.241
86.541	[0.12936238920130846, 0.069826553769476191, -0.097803549277392154, -0.086333002698091132, 0.078198259295788233, -0.061574674607707512]	0.193	A	57	9	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.185
86.750	[0.15972491920464574, 0.11155762295990686, -0.024205105293645737, -0.02264854960709213, -0.064895596285577131, -0.07270054878151222]	0.109	C#	1	1	-1	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.485
86.866	[0.13945823796034124, 0.047268310495654005, 0.0029821810594725887, -0.083633282488919491, 0.017671261028295762, -0.033958941188975314]	0.068	F	29	5	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.386
86.982	[0.036474188405300936, -0.039082671600718204, -0.070742959239113681, -0.066324896102280859, -0.061238063117003957, 0.016104099836551863]	0.059	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.301
87.237	[0.096527191452084618, 0.12777509019625943, -0.021108699067522347, -0.052404533325794443, 0.05915536422848381, 0.0136694002186868]	0.198	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.260
87.353	[0.1212492434401128, 0.15756485244337917, -0.014582414063630235, -0.06907941510115749, 0.059922747914265301, -0.01940766346704904]	0.174	A#	46	10	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.243
87.493	[0.087830735028336257, 0.09736353604640112, -0.0095366741838710471, -0.017189571855590603, -0.028212712996270133, -0.076759142516791792]	0.247	B	47	11	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.475
87.609	[0.063309081475584783, 0.040570486066674925, -0.020545460870066652, -0.033922233797552173, -0.0054280069976746755, -0.072806228445150195]	0.115	D#	39	3	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.332
87.980	[0.096918681620793978, -0.0098785533184656531, -0.024219029576717902, -0.073387432975457703, -0.0026163946904942145, -0.0081369501780690755]	0.122	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.354
88.213	[0.074715429756761709, -0.0013113415932142624, -0.018953939198982701, -0.048258368494856693, -0.015191332636797259, 0.018500033869726061]	0.117	F#	54	6	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.551
88.514	[0.03821865259095869, -0.016800485126045334, -0.052275115920101645, -0.033192107678521363, 0.0041493090417768245, 0.016986418208141268]	0.059	F#	54	6	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.598
88.747	[0.0010823813295696416, -0.020593904631315635, -0.086377766718693932, -0.061212561092643933, -0.047899599650233951, -0.031162675811537758]	0.075	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.453
88.956	[0.144642365284574, 0.16172641579949962, -0.11924549690431514, 0.0094977933952112032, -0.10596482897344287, -0.078364782541760908]	0.347	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.473
89.002	[0.068330113292016686, 0.065823285358946396, -0.054849584274842926, -0.012808825803652306, -0.047939891744378398, -0.053080707833103077]	0.203	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.406
89.118	[0.072881792125367523, 0.10888799185598087, -0.042327723706000089, -0.0312924769111897, -0.075250699278083602, -0.052380217855823787]	0.270	F#	54	6	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.191
89.420	[-0.0049469856661888455, 0.082810965605968179, -0.027343133300411354, -0.0040317065013166925, -0.054214540305655881, 0.072274794899581385]	0.468	F#	54	6	3	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.198
89.559	[-0.022158792224373638, -0.037940335912961705, -0.012476013185211812, -0.052493111663180193, -0.076046995895666894, 0.022152897745144833]	0.195	A	57	9	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.361
89.768	[0.080253768624271984, 0.080174377642557401, 0.060356349940012904, -0.087576133576155915, -0.031900957928362006, -0.00084283599497120591]	0.232	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.541
89.815	[0.092682073040810928, 0.033155875462567992, 0.033834023460101954, -0.068610757631029168, 0.041985606872400348, -0.051521553067203331]	0.233	G	43	7	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.403
89.954	[-0.013385817251826429, -0.070696046871551926, -0.047301885638305709, -0.073400259636872037, -0.0021059381543691406, -0.02574483339745641]	0.233	F#	30	6	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.245
90.210	[-0.083498987440022793, -0.066705935885490147, -0.087328565507337516, -0.052117269218579759, 0.016914267290410276, 0.056086970441981424]	0.228	A#	-2	10	-2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.272
90.488	[0.078578029926743315, 0.057614123878995803, 0.05421502992142941, -0.021421275811316087, 0.038476845401531255, 0.054279548855919638]	0.200	E	76	4	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.434
90.511	[0.047877821841511903, -0.017538898048552378, -0.02023912628630873, -0.074205075573806401, -0.028568040214548968, 0.019596780978411086]	0.186	F#	30	6	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.319
90.813	[0.088180708915034337, 0.06310252428876191, -0.1232174531924574, -0.038994990543031897, 0.0236619022976657, -0.0062604331505567079]	0.062	G	55	7	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.312
90.999	[0.12421256280300233, 0.08277584257340756, -0.12326053911097558, -0.10310656617490674, 0.004686937339446513, 0.0090620131142411277]	0.188	G	31	7	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.249
91.185	[0.080399396579815333, 0.060570606302879859, 0.033280810463973985, -0.076567895770996208, -0.019247577302330711, -0.042881394943683697]	0.193	F	29	5	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.274
91.254	[0.20734883689409536, 0.054450635444486445, 0.056827201528197584, -0.08826735767561622, -0.026773992152225593, -0.027159567236139336]	0.154	D	38	2	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.491
91.324	[0.091129005118771755, 0.11096555427319811, -0.030647154608619519, -0.031394266847712078, -0.075952254379650766, -0.0046879025071219433]	0.044	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.695
91.580	[0.13032857153956393, 0.26243191588468479, -0.090582157948559075, -0.049134042820870326, -0.033412202140378613, 0.0028354340951128498]	0.332	F	41	5	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.426
91.719	[0.062636278892450881, 0.051004554909320501, -0.10684733163570766, 0.0030672364882789929, 0.023638268689529819, 0.0057790137892454758]	0.201	C#	37	1	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.340
91.974	[0.071297429609463253, -0.021834041309044899, -0.062479367033177774, -0.020454986431601395, 0.0053848184967706788, 0.01811702562143153]	0.146	G	55	7	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.390
92.230	[0.10613209784737701, -0.058265241755685038, -0.12509276422689858, -0.10374902225377977, 0.027357206681130484, 0.074737405981943769]	0.045	G#	56	8	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.369
92.415	[0.051244509952651451, -0.074921428167651419, -0.10481271641973237, -0.032464406562317624, 0.0065987652945564751, 0.090711516660150898]	0.036	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.399
92.508	[0.11646963458414938, 0.015216638011947652, -0.090653054878829686, -0.045970174652583635, -0.0034739148341061581, 0.061272536716727825]	0.039	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.404
92.717	[0.13233945962226984, 0.056461500009627977, -0.055427562217327316, -0.097573204011870529, -0.049556012811809741, -0.044773236849282021]	0.185	A	57	9	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.576
92.880	[0.069133612563610738, 0.00078401629191743674, -0.072570617016846736, -0.072154083100586311, -0.02278612405590362, -0.021019521922903097]	0.102	C#	49	1	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.316
93.391	[0.038040577998743094, -0.0042614793484164627, -0.0581023573969911, -0.11316574963439871, 0.010073936750947029, -0.0437900684875248]	0.171	C#	1	1	-1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.279
93.507	[0.08099157187115473, 0.083957599332344743, 0.054993372247141771, -0.097870830205287238, 0.0086135361686912344, 0.044918405569873553]	0.519	C	36	0	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.283
93.553	[0.015003247563829411, 0.029752637686532881, 0.022415973817761174, -0.076048457290593952, -0.025059324571716377, -0.0173120319385098]	0.156	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.160
94.203	[-0.067837142832638808, -0.00350310485770905, 0.11317247227095473, -0.084532800650998066, 0.062410448716049775, -0.11560103580861468]	0.278	D#	99	3	7	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.200
94.250	[0.083603145208679355, 0.10778606154361658, -0.010362764439585608, -0.091831962204224613, -0.002981418094033377, -0.088885069991619325]	0.202	G#	44	8	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.534
94.366	[0.10468498655763314, -0.0019526601480073147, -0.02402999441984904, -0.08515626890170383, 0.023036240265958473, -0.078465078207192229]	0.098	F	29	5	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.563
94.505	[0.12436092914749415, 0.023108454670037342, -0.043821163129213705, 0.022682174131938602, 0.071639804684608677, -0.0036502724135358392]	0.077	G	31	7	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.395
94.668	[0.03288634475355276, -0.008586978676944617, -0.012756287379879864, -0.057212991750392454, 0.0017328872597566708, -0.032843233669118475]	0.087	F#	30	6	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.243
94.993	[0.097799600521040947, 0.020757123301727218, -0.032428232615519588, -0.058562351483779786, 0.055967210399788157, 0.032302389494862881]	0.110	F#	30	6	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.232
95.689	[0.56305732198970837, 0.2131492168748082, -0.24095740233084034, -0.016691998480939711, 0.20973797142598977, 0.20972256553087459]	0.060	G	55	7	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.347
95.736	[0.1117162206005738, -0.0048986731306058717, -0.044386067158417357, -0.08514387601595573, -0.013635758815812284, 0.031374764156682139]	0.147	F#	54	6	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.435
95.922	[0.034018501352920276, -0.0016589499826973836, -0.016055018812633898, -0.10723495207258939, 0.033421250202386565, 0.044864092098353618]	0.102	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.304
96.131	[0.001110493529116833, -0.043930904355324617, -0.078339754503761086, -0.055722185120687683, -0.048375610911722787, -0.020849567988982298]	0.060	F#	54	6	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.291
96.409	[0.10684185157715134, -0.069832179843921913, -0.084003715521514366, -0.011912983888073287, -0.013224693387419498, 0.061422212860914559]	0.054	G#	56	8	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.419
96.525	[0.23855384024955323, -0.068087793969801733, 0.014088504267571531, -0.076362648372019309, 0.042286962987916926, 0.24382170310157539]	0.121	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.693
96.549	[-0.0042898815304537492, -0.052725734555338119, -0.046425019328209395, -0.031424438708553326, -0.0033280059116384073, 0.052148934971075894]	0.050	G#	56	8	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.472
97.292	[0.038089927208595768, -0.10148625446815496, -0.072400433707418693, 0.015459516539372551, 0.019875962204889158, 0.028721799542883016]	0.061	G#	56	8	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.093
99.498	[0.012103914912733703, -0.17560848966157708, -0.094815824747430166, 0.015307303615965199, 0.013465506804494128, 0.0073583173976718525]	0.150	F#	54	6	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.129
100.241	[0.13856545559989664, -0.035581120837937776, -0.011128096595780294, 0.045720871817486242, 0.053071658730121089, -0.0036045063150117128]	0.166	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.480
100.264	[0.12127927109783924, -0.065647285975240569, -0.0075145489586114535, 0.006160115021774569, -0.030649489230945098, -0.027759648411133171]	0.146	E	76	4	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.532
100.426	[0.032061446043222253, -0.027270711592726975, 0.0042047809848743409, 0.029430688297877986, -0.0038288242511686668, -0.054971915319916062]	0.109	D#	27	3	1	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.323
100.751	[0.071630352441877612, 0.002648472776084411, -0.071248524778664057, 0.0044995967874429518, 0.057004119754944751, -0.06062158315652625]	0.093	F	29	5	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.257
101.007	[0.024717660906535027, -0.047868513209483154, -0.022985517366148067, -0.051649035540897885, 0.01260481865301942, -0.019665642795440384]	0.209	G#	92	8	6	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.274
101.262	[0.073594242123446341, 0.0051240939881297114, 0.0018268968272453397, -0.020972356904744659, 0.046278493621577342, 0.0044390710232944768]	0.142	E	64	4	4	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.179
101.471	[-0.042858093367642812, 0.03763062278169562, -0.036930903329324465, 0.0023649210938476912, 0.013117565742759785, 0.0091347562959461347]	0.178	E	52	4	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.209
101.750	[0.17686079011840219, 0.10737385349180822, -0.0050572523662529142, -0.049626510715051995, -0.03258804035828599, -0.04101911828621304]	0.340	F#	102	6	7	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.425
101.773	[0.088523183093387192, 0.03470734523160509, 0.00060983982704214184, -0.0058188879893245607, -0.023086217573928459, -0.078626678651609563]	0.096	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.575
101.936	[0.11584161770245398, 0.015593752975615995, -0.055859638223614914, 0.0094790834663529815, -0.049329275307984456, -0.011239697821771498]	0.085	G#	56	8	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.344
102.214	[0.15588434403751697, -0.029886181795596989, 0.019414329771450085, -0.077580793636253795, -0.0034046469680663804, -0.030525259013022419]	0.123	A#	46	10	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.296
102.284	[0.064366990594335372, 0.004371418249952499, -0.027530237060938913, -0.065449529837734291, -0.02641074182685731, -0.02685978531859157]	0.098	G	43	7	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.289
102.493	[0.051163046148567426, 0.096884619081679335, 0.037637369056045734, -0.044599803264759028, -0.043847845880667514, -0.062810508961042566]	0.229	B	71	11	4	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.305
102.609	[0.043745541844037304, 0.00075760106757822535, 0.0043306887371907989, -0.040420215377397303, 0.059098983132808612, -0.02165980963314167]	0.165	B	35	11	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.180
103.004	[0.03332845790150387, -0.0047262334212868646, 0.016514745972867707, -0.032188723775973045, -0.049597132069508179, -0.061798264474783933]	0.139	G#	56	8	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.253
103.259	[0.20962731091275241, 0.013606943570106266, -0.054307913296161338, 0.062274254327777119, 0.057147240148072147, 0.025671224431170672]	0.321	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.407
103.282	[0.080663589504293379, -0.021425427211624923, -0.044184402242188218, 0.019000368466259798, -0.017859005074004938, -0.028946664963041237]	0.139	E	64	4	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.447
103.468	[-0.027767002310969707, -0.053599497853290531, -0.031979693611484977, -0.00096511468259740567, 0.015359550260920058, -0.017331065929392056]	0.107	E	64	4	4	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.341
103.654	[0.19548752267888475, 0.11667785752237557, -0.047805356268057694, -0.090149418271560547, 0.076586680687174669, 0.015280791616192658]	0.098	G#	56	8	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.345
103.770	[0.08678165288425839, 0.034116613553714557, -0.066523108517224649, -0.011694047624351245, -0.0045708547418302275, 0.027670793537013912]	0.111	E	52	4	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.342
104.002	[0.033438974023934434, -0.0093250780598851876, -0.10058333508465309, -0.024071088382044394, 0.0070286335159365169, -0.017974548556960467]	0.195	G#	92	8	6	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.241
104.583	[0.00095379792021721681, -0.042488488236244897, -0.053558113381273795, -0.075521732717389725, -0.090771664198644117, -0.027237899913953697]	0.138	E	52	4	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.247
104.768	[0.08143008989843474, 0.050109865502389037, -0.029747027757562002, -0.039776022369555998, -0.025394398671079586, -0.076119404390296005]	0.090	A#	46	10	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.748
104.861	[0.079736832655132706, 0.010266295963103474, -0.012755007813531494, -0.060162548099145056, -0.057331327891451435, -0.026327382388643159]	0.044	C	48	0	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.686
104.931	[0.072734611863217377, 0.028483838981667876, 0.00036012662121215051, -0.078893016937516505, -0.054455426653945392, -0.028384798177478045]	0.037	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.511
105.233	[0.23003916101613012, 0.030190464037758498, -0.00018611963030298252, -0.07822003643713471, -0.018032438315322027, -0.052518715335184124]	0.050	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.404
105.419	[0.11396602958433359, 0.012224353885821035, -0.040652262282675267, -0.15403450195696669, -0.0096635067945964326, -0.060259556179302821]	0.075	A#	46	10	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.413
105.511	[0.10428623290346434, 0.01833483459564195, 0.028004757556574715, -0.09239746311789479, 0.051034516534440716, -0.060219167658495533]	0.265	C	48	0	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.369
105.604	[0.11023252139230967, -0.0056691626760792509, 0.082804038169218636, -0.07901886220561799, 0.070320241531596425, -0.066236418812029282]	0.144	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.266
105.883	[0.087391935851759278, 0.02073704437516069, -0.022525527246655651, -0.051477581646525571, 0.035744107923629406, -0.029344987083420863]	0.143	E	64	4	4	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.290
106.046	[0.135040668473832, -0.01260055980271267, 0.027953468547274846, -0.077762389236311846, -0.0083138266286413472, -0.10013007872048342]	0.119	G	43	7	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.335
106.255	[0.11752085362961914, -0.066049691715031333, -0.06471993614243185, 0.019706992308222628, -0.050308268413324898, -0.014812980888747912]	0.159	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.409
